id,chapterId,gridId,gridx,gridy,gridType,gridIcon,gridEventId,changeEventId,
3012,12,14,13,0,2,40002,,,
3013,12,15,14,0,2,40002,,,
3014,12,16,15,0,2,40002,,,
3015,12,17,16,0,2,40002,,,
3016,12,18,17,0,2,40002,,,
3017,12,19,18,0,2,40002,,,
3018,12,20,19,0,2,40002,,,
3019,12,21,0,1,24,40024,,,
3020,12,22,1,1,24,40024,,,
3021,12,23,2,1,24,40024,10085,,
3022,12,24,3,1,24,40024,10085,,
3023,12,25,4,1,24,40024,10085,,
3024,12,26,5,1,24,40024,10085,,
3025,12,27,6,1,24,40024,10085,,
3026,12,28,7,1,24,40024,10085,,
3027,12,29,8,1,24,40024,,,
3028,12,30,9,1,24,40024,,,
3029,12,31,10,1,31,40031,,,
3030,12,32,11,1,1,40001,10066,,
3031,12,33,12,1,1,40001,,,
3032,12,34,13,1,1,40001,10025,,
3033,12,35,14,1,2,40002,,,
3034,12,36,15,1,2,40002,,,
3035,12,37,16,1,1,40001,,,
3036,12,38,17,1,1,40001,110071,,
3037,12,39,18,1,2,40002,,,
3038,12,40,19,1,2,40002,,,
3039,12,41,0,2,24,40024,,,
3040,12,42,1,2,24,40024,,,
3041,12,43,2,2,24,40024,,,
3042,12,44,3,2,24,40024,,,
3043,12,45,4,2,24,40024,,,
3044,12,46,5,2,24,40024,10085,10087,
3045,12,47,6,2,24,40024,,,
3046,12,48,7,2,24,40024,,,
3047,12,49,8,2,24,40024,,,
3048,12,50,9,2,24,40024,,,
3049,12,51,10,2,24,40024,,,
3050,12,52,11,2,31,40031,,,
3051,12,53,12,2,1,40001,110072,,
3052,12,54,13,2,1,40001,,,
3053,12,55,14,2,1,40001,,,
3054,12,56,15,2,1,40001,110084,,
3055,12,57,16,2,1,40001,,,
3056,12,58,17,2,2,40002,,,
3057,12,59,18,2,1,40001,110053,,
3058,12,60,19,2,2,40002,,,
3059,12,61,0,3,24,40024,,,
3060,12,62,1,3,24,40024,10084,10086,
3061,12,63,2,3,24,40024,10084,10086,
3062,12,64,3,3,24,40024,10084,10086,
3063,12,65,4,3,24,40024,,,
3064,12,66,5,3,24,40024,,,
3065,12,67,6,3,24,40024,10084,10086,
3066,12,68,7,3,24,40024,10084,10086,
3067,12,69,8,3,24,40024,10084,10086,
3068,12,70,9,3,24,40024,,,
3069,12,71,10,3,24,40024,,,
3070,12,72,11,3,25,40025,,,
3071,12,73,12,3,1,40001,,,
3072,12,74,13,3,1,40001,,,
3073,12,75,14,3,2,40002,,,
3074,12,76,15,3,2,40002,,,
3075,12,77,16,3,1,40001,,,
3076,12,78,17,3,2,40002,,,
3077,12,79,18,3,2,40002,,,
3078,12,80,19,3,2,40002,,,
3079,12,81,0,4,24,40024,,,
3080,12,82,1,4,24,40024,10084,10086,
3081,12,83,2,4,24,40024,10084,10086,
3082,12,84,3,4,24,40024,10084,10086,
3083,12,85,4,4,24,40024,10084,10086,
3084,12,86,5,4,24,40024,,,
3085,12,87,6,4,24,40024,10084,10086,
3086,12,88,7,4,24,40024,10084,10086,
3087,12,89,8,4,24,40024,10084,10086,
3088,12,90,9,4,24,40024,10084,10086,
3089,12,91,10,4,24,40024,,,
3090,12,92,11,4,32,40032,,,
3091,12,93,12,4,2,40002,,,
3092,12,94,13,4,2,40002,,,
3093,12,95,14,4,2,40002,,,
3094,12,96,15,4,2,40002,,,
3095,12,97,16,4,2,40002,,,
3096,12,98,17,4,1,40001,,,
3097,12,99,18,4,1,40001,110047,,
3098,12,100,19,4,2,40002,,,
3099,12,101,0,5,27,40027,,,
3100,12,102,1,5,27,40027,,,
3101,12,103,2,5,27,40027,,,
3102,12,104,3,5,27,40027,,,
3103,12,105,4,5,27,40027,,,
3104,12,106,5,5,27,40027,,,
3105,12,107,6,5,27,40027,,,
3106,12,108,7,5,27,40027,,,
3107,12,109,8,5,27,40027,,,
3108,12,110,9,5,27,40027,,,
3109,12,111,10,5,28,40028,,,
3110,12,112,11,5,2,40002,,,
3111,12,113,12,5,2,40002,,,
3112,12,114,13,5,2,40002,,,
3113,12,115,14,5,2,40002,,,
3114,12,116,15,5,2,40002,,,
3115,12,117,16,5,2,40002,,,
3116,12,118,17,5,2,40002,,,
3117,12,119,18,5,2,40002,,,
3118,12,120,19,5,2,40002,,,
3119,12,121,0,6,1,40001,,,
3120,12,122,1,6,1,40001,,,
3121,12,123,2,6,1,40001,,,
3122,12,124,3,6,1,40001,,,
3123,12,125,4,6,1,40001,10078,,
3124,12,126,5,6,1,40001,110062,,
3125,12,127,6,6,1,40001,10078,,
3126,12,128,7,6,1,40001,,,
3127,12,129,8,6,1,40001,,,
3128,12,130,9,6,1,40001,,,
3129,12,131,10,6,1,40001,,,
3130,12,132,11,6,2,40002,,,
3131,12,133,12,6,2,40002,,,
3132,12,134,13,6,2,40002,,,
3133,12,135,14,6,2,40002,,,
3134,12,136,15,6,2,40002,,,
3135,12,137,16,6,2,40002,,,
3136,12,138,17,6,2,40002,,,
3137,12,139,18,6,2,40002,,,
3138,12,140,19,6,2,40002,,,
3139,12,141,0,7,1,40001,10077,,
3140,12,142,1,7,1,40001,10077,,
3141,12,143,2,7,1,40001,10077,,
3142,12,144,3,7,1,40001,10075,,
3143,12,145,4,7,1,40001,,,
3144,12,146,5,7,1,40001,,,
3145,12,147,6,7,1,40001,10076,,
3146,12,148,7,7,1,40001,10077,,
3147,12,149,8,7,1,40001,10077,,
3148,12,150,9,7,1,40001,10077,,
3149,12,151,10,7,6,40006,,,
3150,12,152,11,7,6,40006,,,
3151,12,153,12,7,6,40006,,,
3152,12,154,13,7,4,40004,110051,,
3153,12,155,14,7,6,40006,,,
3154,12,156,15,7,6,40006,,,
3155,12,157,16,7,6,40006,,,
3156,12,158,17,7,6,40006,,,
3157,12,159,18,7,6,40006,,,
3158,12,160,19,7,2,40002,,,
3159,12,161,0,8,13,40013,10043,,
3160,12,162,1,8,13,40013,10041,,
3161,12,163,2,8,13,40013,10041,,
3162,12,164,3,8,13,40013,10041,,
3163,12,165,4,8,13,40013,10041,,
3164,12,166,5,8,13,40013,110061,110085,
3165,12,167,6,8,13,40013,10041,,
3166,12,168,7,8,13,40013,10041,,
3167,12,169,8,8,13,40013,10041,,
3168,12,170,9,8,13,40013,10041,,
3169,12,171,10,8,13,40013,10046,,
3170,12,172,11,8,6,40006,,,
3171,12,173,12,8,6,40006,,,
3172,12,174,13,8,4,40004,110067,,
3173,12,175,14,8,6,40006,,,
3174,12,176,15,8,6,40006,,,
3175,12,177,16,8,5,40005,,,
3176,12,178,17,8,7,40007,,,
3177,12,179,18,8,6,40006,,,
3178,12,180,19,8,6,40006,,,
3179,12,181,0,9,13,40013,10044,,
3180,12,182,1,9,13,40013,10048,10050,
3181,12,183,2,9,13,40013,10048,10050,
3182,12,184,3,9,13,40013,10040,,
3183,12,185,4,9,13,40013,110098,,
3184,12,186,5,9,13,40013,,,
3185,12,187,6,9,13,40013,10040,,
3186,12,188,7,9,13,40013,10055,10056,
3187,12,189,8,9,13,40013,10048,10050,
3188,12,190,9,9,13,40013,10051,,
3189,12,191,10,9,1,40001,10040,,
3190,12,192,11,9,1,40001,,,
3191,12,193,12,9,4,40004,,,
3192,12,194,13,9,6,40006,,,
3193,12,195,14,9,6,40006,,,
3194,12,196,15,9,5,40005,,,
3195,12,197,16,9,1,40001,110046,,
3196,12,198,17,9,1,40001,10088,,
3197,12,199,18,9,1,40001,10088,110070,
3198,12,200,19,9,2,40002,,,
3199,12,201,0,10,13,40013,10052,,
3200,12,202,1,10,13,40013,10047,10049,
3201,12,203,2,10,13,40013,,,
3202,12,204,3,10,13,40013,110045,,
3203,12,205,4,10,13,40013,,,
3204,12,206,5,10,13,40013,,,
3205,12,207,6,10,13,40013,,110091,
3206,12,208,7,10,13,40013,10047,,
3207,12,209,8,10,13,40013,,,
3208,12,210,9,10,13,40013,10055,10056,
3209,12,211,10,10,13,40013,10053,,
3210,12,212,11,10,1,40001,10074,,
3211,12,213,12,10,4,40004,,,
3212,12,214,13,10,4,40004,,,
3213,12,215,14,10,6,40006,,,
3214,12,216,15,10,6,40006,,,
3215,12,217,16,10,5,40005,,,
3216,12,218,17,10,7,40007,,,
3217,12,219,18,10,6,40006,,,
3218,12,220,19,10,1,40001,10088,,
3219,12,221,0,11,13,40013,10044,,
3220,12,222,1,11,13,40013,10055,10056,
3221,12,223,2,11,13,40013,10055,10056,
3222,12,224,3,11,13,40013,10074,,
3223,12,225,4,11,13,40013,10019,110088,
3224,12,226,5,11,13,40013,10019,,
3225,12,227,6,11,13,40013,10048,10050,
3226,12,228,7,11,13,40013,110065,,
3227,12,229,8,11,13,40013,,,
3228,12,230,9,11,13,40013,,,
3229,12,231,10,11,1,40001,,,
3230,12,232,11,11,1,40001,110066,,
3231,12,233,12,11,4,40004,110050,,
3232,12,234,13,11,4,40004,,,
3233,12,235,14,11,4,40004,110068,,
3234,12,236,15,11,6,40006,,,
3235,12,237,16,11,6,40006,,,
3236,12,238,17,11,6,40006,,,
3237,12,239,18,11,1,40001,110090,,
3238,12,240,19,11,2,40002,,,
3239,12,241,0,12,13,40013,10052,,
3240,12,242,1,12,13,40013,10048,10050,
3241,12,243,2,12,13,40013,,,
3242,12,244,3,12,13,40013,110064,,
3243,12,245,4,12,13,40013,,,
3244,12,246,5,12,13,40013,,,
3245,12,247,6,12,13,40013,10074,,
3246,12,248,7,12,13,40013,110048,,
3247,12,249,8,12,13,40013,10055,10056,
3248,12,250,9,12,13,40013,,,
3249,12,251,10,12,13,40013,10053,,
3250,12,252,11,12,1,40001,10074,,
3251,12,253,12,12,4,40004,,,
3252,12,254,13,12,4,40004,,,
3253,12,255,14,12,6,40006,,,
3254,12,256,15,12,1,40001,,,
3255,12,257,16,12,1,40001,,,
3256,12,258,17,12,1,40001,110089,,
3257,12,259,18,12,1,40001,10088,110069,
3258,12,260,19,12,1,40001,110052,,
3259,12,261,0,13,13,40013,10044,,
3260,12,262,1,13,13,40013,110063,,
3261,12,263,2,13,13,40013,10048,10050,
3262,12,264,3,13,13,40013,10074,,
3263,12,265,4,13,13,40013,,,
3264,12,266,5,13,13,40013,110082,,
3265,12,267,6,13,13,40013,10048,10050,
3266,12,268,7,13,13,40013,10055,10056,
3267,12,269,8,13,13,40013,,,
3268,12,270,9,13,13,40013,10051,,
3269,12,271,10,13,1,40001,10040,,
3270,12,272,11,13,1,40001,,,
3271,12,273,12,13,4,40004,,,
3272,12,274,13,13,6,40006,,,
3273,12,275,14,13,6,40006,,,
3274,12,276,15,13,1,40001,,,
3275,12,277,16,13,6,40006,,,
3276,12,278,17,13,6,40006,,,
3277,12,279,18,13,6,40006,,,
3278,12,280,19,14,2,40002,,,
3279,12,281,0,14,13,40013,10052,,
3280,12,282,1,14,13,40013,10048,10050,
3281,12,283,2,14,13,40013,110049,,
3282,12,284,3,14,13,40013,10055,10056,
3283,12,285,4,14,13,40013,,,
3284,12,286,5,14,13,40013,,,
3285,12,287,6,14,13,40013,,,
3286,12,288,7,14,13,40013,,,
3287,12,289,8,14,13,40013,110083,,
3288,12,290,9,14,13,40013,10025,,
3289,12,291,10,14,13,40013,10053,,
3290,12,292,11,14,6,40006,,,
3291,12,293,12,14,6,40006,,,
3292,12,294,13,14,6,40006,,,
3293,12,295,14,14,6,40006,,,
3294,12,296,15,14,6,40006,,,
3295,12,297,16,14,1,40001,,,
3296,12,298,17,14,1,40001,,,
3297,12,299,18,14,1,40001,110073,,
3298,12,300,19,14,6,40006,,,
3299,12,301,0,15,13,40013,10042,,
3300,12,302,1,15,13,40013,10041,,
3301,12,303,2,15,13,40013,10041,,
3302,12,304,3,15,13,40013,10041,,
3303,12,305,4,15,13,40013,10041,,
3304,12,306,5,15,13,40013,10041,,
3305,12,307,6,15,13,40013,10041,,
3306,12,308,7,15,13,40013,10041,,
3307,12,309,8,15,13,40013,10041,,
3308,12,310,9,15,13,40013,10045,,
3309,12,311,10,15,6,40006,,,
3310,12,312,11,15,1,40001,10025,,
3311,12,313,12,15,1,40001,,,
3312,12,314,13,15,1,40001,,,
3313,12,315,14,15,6,40006,,,
3314,12,316,15,15,6,40006,,,
3315,12,317,16,15,1,40001,10025,,
3316,12,318,17,15,6,40006,,,
3317,12,319,18,15,1,40001,110055,,
3318,12,320,19,15,2,40002,,,
3319,12,321,0,16,2,40002,,,
3320,12,322,1,16,2,40002,,,
3321,12,323,2,16,2,40002,,,
3322,12,324,3,16,2,40002,,,
3323,12,325,4,16,2,40002,,,
3324,12,326,5,16,2,40002,,,
3325,12,327,6,16,2,40002,,,
3326,12,328,7,16,1,40001,10025,,
3327,12,329,8,16,6,40006,,,
3328,12,330,9,16,1,40001,110093,110096,
3329,12,331,10,16,6,40006,,,
3330,12,332,11,16,1,40001,10029,,
3331,12,333,12,16,1,40001,,,
3332,12,334,13,16,6,40006,,,
3333,12,335,14,16,1,40001,110078,,
3334,12,336,15,16,6,40006,,,
3335,12,337,16,16,6,40006,,,
3336,12,338,17,16,6,40006,,,
3337,12,339,18,16,1,40001,,,
3338,12,340,19,16,6,40006,,,
3339,12,341,0,17,1,40001,110059,,
3340,12,342,1,17,1,40001,110081,,
3341,12,343,2,17,1,40001,,,
3342,12,344,3,17,1,40001,110094,110097,
3343,12,345,4,17,1,40001,110086,,
3344,12,346,5,17,1,40001,,,
3345,12,347,6,17,1,40001,,,
3346,12,348,7,17,1,40001,,,
3347,12,349,8,17,1,40001,110058,,
3348,12,350,9,17,1,40001,110079,,
3349,12,351,10,17,1,40001,,,
3350,12,352,11,17,1,40001,,,
3351,12,353,12,17,1,40001,,,
3352,12,354,13,17,6,40006,,,
3353,12,355,14,17,1,40001,110057,,
3354,12,356,15,17,6,40006,,,
3355,12,357,16,17,1,40001,110074,,
3356,12,358,17,17,1,40001,,,
3357,12,359,18,17,1,40001,10029,,
3358,12,360,19,17,2,40002,,,
3359,12,361,0,18,2,40002,,,
3360,12,362,1,18,2,40002,,,
3361,12,363,2,18,2,40002,,,
3362,12,364,3,18,2,40002,,,
3363,12,365,4,18,2,40002,,,
3364,12,366,5,18,2,40002,,,
3365,12,367,6,18,2,40002,,,
3366,12,368,7,18,1,40001,10019,110087,
3367,12,369,8,18,6,40006,,,
3368,12,370,9,18,6,40006,,,
3369,12,371,10,18,6,40006,,,
3370,12,372,11,18,6,40006,,,
3371,12,373,12,18,6,40006,,,
3372,12,374,13,18,1,40001,110092,,
3373,12,375,14,18,6,40006,,,
3374,12,376,15,18,6,40006,,,
3375,12,377,16,18,1,40001,,,
3376,12,378,17,18,6,40006,,,
3377,12,379,18,18,6,40006,,,
3378,12,380,19,18,6,40006,,,
3379,12,381,0,19,2,40002,,,
3380,12,382,1,19,2,40002,,,
3381,12,383,2,19,2,40002,,,
3382,12,384,3,19,1,40001,110095,,
3383,12,385,4,19,1,40001,110080,,
3384,12,386,5,19,1,40001,,,
3385,12,387,6,19,1,40001,,,
3386,12,388,7,19,1,40001,,,
3387,12,389,8,19,6,40006,,,
3388,12,390,9,19,1,40001,110091,,
3389,12,391,10,19,1,40001,,,
3390,12,392,11,19,1,40001,110077,,
3391,12,393,12,19,1,40001,,,
3392,12,394,13,19,1,40001,,,
3393,12,395,14,19,1,40001,110076,,
3394,12,396,15,19,1,40001,,,
3395,12,397,16,19,1,40001,,,
3396,12,398,17,19,1,40001,110075,,
3397,12,399,18,19,1,40001,110056,,
3398,12,400,19,19,2,40002,,,
3399,12,401,0,20,2,40002,,,
3400,12,402,1,20,2,40002,,,
3401,12,403,2,20,2,40002,,,
3402,12,404,3,20,2,40002,,,
3403,12,405,4,20,2,40002,,,
3404,12,406,5,20,2,40002,,,
3405,12,407,6,20,2,40002,,,
3406,12,408,7,20,2,40002,,,
3407,12,409,8,20,2,40002,,,
3408,12,410,9,20,2,40002,,,
3409,12,411,10,20,2,40002,,,
3410,12,412,11,20,2,40002,,,
3411,12,413,12,20,2,40002,,,
3412,12,414,13,20,2,40002,,,
3413,12,415,14,20,2,40002,,,
3414,12,416,15,20,2,40002,,,
3415,12,417,16,20,2,40002,,,
3416,12,418,17,20,2,40002,,,
3417,12,419,18,20,2,40002,,,
3418,12,420,19,20,2,40002,,,
3419,13,1,0,0,2,40002,,,
3420,13,2,1,0,2,40002,,,
3421,13,3,2,0,2,40002,,,
3422,13,4,3,0,2,40002,,,
3423,13,5,4,0,2,40002,,,
3424,13,6,5,0,2,40002,,,
3425,13,7,6,0,2,40002,,,
3426,13,8,7,0,2,40002,,,
3427,13,9,8,0,2,40002,,,
3428,13,10,9,0,2,40002,,,
3429,13,11,10,0,2,40002,,,
3430,13,12,11,0,2,40002,,,
3431,13,13,12,0,2,40002,,,
3432,13,14,13,0,2,40002,,,
3433,13,15,14,0,2,40002,,,
3434,13,16,15,0,2,40002,,,
3435,13,17,16,0,2,40002,,,
3436,13,18,17,0,2,40002,,,
3437,13,19,18,0,2,40002,,,
3438,13,20,19,0,2,40002,,,
3439,13,21,0,1,2,40006,,,
3440,13,22,1,1,1,40001,10019,,
3441,13,23,2,1,1,40001,10019,,
3442,13,24,3,1,1,40001,10019,,
3443,13,25,4,1,1,40001,10019,,
3444,13,26,5,1,1,40001,10019,,
3445,13,27,6,1,1,40001,10019,,
3446,13,28,7,1,1,40001,130013,,
3447,13,29,8,1,2,40006,,,
3448,13,30,9,1,2,40006,,,
3449,13,31,10,1,1,40001,130020,,
3450,13,32,11,1,1,40001,,,
3451,13,33,12,1,1,40001,,,
3452,13,34,13,1,1,40001,130019,,
3453,13,35,14,1,1,40001,,,
3454,13,36,15,1,1,40001,,,
3455,13,37,16,1,1,40001,,,
3456,13,38,17,1,1,40001,130018,,
3457,13,39,18,1,2,40006,,,
3458,13,40,19,1,2,40002,,,
3459,13,41,0,2,2,40002,,,
3460,13,42,1,2,1,40001,10017,,
3461,13,43,2,2,1,40001,130010,,
3462,13,44,3,2,1,40001,10017,,
3463,13,45,4,2,1,40001,130011,,
3464,13,46,5,2,1,40001,130012,,
3465,13,47,6,2,1,40001,10017,,
3466,13,48,7,2,1,40001,130038,,
3467,13,49,8,2,1,40001,10017,,
3468,13,50,9,2,2,40006,,,
3469,13,51,10,2,1,40001,,,
3470,13,52,11,2,2,40006,,,
3471,13,53,12,2,1,40001,10025,,
3472,13,54,13,2,1,40001,10077,,
3473,13,55,14,2,1,40001,10077,,
3474,13,56,15,2,1,40001,130017,,
3475,13,57,16,2,1,40001,10077,,
3476,13,58,17,2,1,40001,10077,,
3477,13,59,18,2,1,40001,130003,,
3478,13,60,19,2,2,40006,,,
3479,13,61,0,3,1,40004,10037,,
3480,13,62,1,3,1,40001,130043,,
3481,13,63,2,3,1,40001,10037,,
3482,13,64,3,3,1,40001,130036,,
3483,13,65,4,3,1,40001,10089,,
3484,13,66,5,3,1,40001,10017,,
3485,13,67,6,3,1,40001,130037,,
3486,13,68,7,3,1,40001,10017,,
3487,13,69,8,3,2,40006,,,
3488,13,70,9,3,2,40006,,,
3489,13,71,10,3,1,40001,,,
3490,13,72,11,3,2,40006,,,
3491,13,73,12,3,1,40001,10075,,
3492,13,74,13,3,1,40001,10040,,
3493,13,75,14,3,1,40001,,,
3494,13,76,15,3,1,40001,,,
3495,13,77,16,3,1,40001,10040,,
3496,13,78,17,3,1,40001,10076,,
3497,13,79,18,3,2,40006,,,
3498,13,80,19,3,2,40002,,,
3499,13,81,0,4,2,40002,,,
3500,13,82,1,4,1,40001,10037,,
3501,13,83,2,4,1,40001,130035,,
3502,13,84,3,4,1,40001,10048,,
3503,13,85,4,4,1,40001,130039,,
3504,13,86,5,4,1,40001,10048,,
3505,13,87,6,4,1,40001,10019,,
3506,13,88,7,4,1,40001,10017,,
3507,13,89,8,4,2,40006,,,
3508,13,90,9,4,2,40006,,,
3509,13,91,10,4,1,40001,130021,,
3510,13,92,11,4,2,40006,,,
3511,13,93,12,4,1,40001,10043,,
3512,13,94,13,4,1,40001,10041,,
3513,13,95,14,4,1,40001,10041,,
3514,13,96,15,4,1,40001,130016,,
3515,13,97,16,4,1,40001,10041,,
3516,13,98,17,4,1,40001,10041,,
3517,13,99,18,4,1,40001,10041,,
3518,13,100,19,4,1,40001,10046,,
3519,13,101,0,5,1,40001,130009,,
3520,13,102,1,5,1,40001,10037,,
3521,13,103,2,5,1,40001,,,
3522,13,104,3,5,1,40001,130033,,
3523,13,105,4,5,1,40001,130034,,
3524,13,106,5,5,1,40001,,,
3525,13,107,6,5,1,40001,10017,,
3526,13,108,7,5,2,40006,,,
3527,13,109,8,5,1,40001,130004,,
3528,13,110,9,5,1,40001,,,
3529,13,111,10,5,1,40001,,,
3530,13,112,11,5,2,40006,,,
3531,13,113,12,5,1,40001,10044,,
3532,13,114,13,5,1,40001,10003,,
3533,13,115,14,5,1,40001,,,
3534,13,116,15,5,1,40001,,,
3535,13,117,16,5,1,40001,10048,,
3536,13,118,17,5,1,40001,130002,,
3537,13,119,18,5,1,40001,10051,,
3538,13,120,19,5,2,40002,,,
3539,13,121,0,6,2,40002,,,
3540,13,122,1,6,1,40001,130029,,
3541,13,123,2,6,1,40001,10019,,
3542,13,124,3,6,1,40001,10019,,
3543,13,125,4,6,1,40001,130048,130049,
3544,13,126,5,6,1,40001,10019,,
3545,13,127,6,6,1,40001,10019,,
3546,13,128,7,6,2,40006,,,
3547,13,129,8,6,2,40006,,,
3548,13,130,9,6,2,40006,,,
3549,13,131,10,6,1,40001,,,
3550,13,132,11,6,2,40006,,,
3551,13,133,12,6,1,40001,10052,,
3552,13,134,13,6,1,40001,10048,,
3553,13,135,14,6,1,40001,10047,,
3554,13,136,15,6,1,40001,130042,,
3555,13,137,16,6,1,40001,10047,,
3556,13,138,17,6,1,40001,130015,,
3557,13,139,18,6,1,40001,10048,,
3558,13,140,19,6,1,40001,10053,,
3559,13,141,0,7,2,40002,,,
3560,13,142,1,7,1,40004,,,
3561,13,143,2,7,1,40004,10089,,
3562,13,144,3,7,1,40004,,,
3563,13,145,4,7,1,40004,,,
3564,13,146,5,7,1,40004,10089,,
3565,13,147,6,7,1,40004,,,
3566,13,148,7,7,1,40004,130026,,
3567,13,149,8,7,1,40004,130007,,
3568,13,150,9,7,2,40006,,,
3569,13,151,10,7,1,40001,,,
3570,13,152,11,7,2,40006,,,
3571,13,153,12,7,1,40001,10044,,
3572,13,154,13,7,1,40001,130014,,
3573,13,155,14,7,1,40001,,,
3574,13,156,15,7,1,40001,,,
3575,13,157,16,7,1,40001,,,
3576,13,158,17,7,1,40001,10003,,
3577,13,159,18,7,1,40001,10051,,
3578,13,160,19,7,2,40002,,,
3579,13,161,0,8,2,40002,,,
3580,13,162,1,8,1,40001,10025,,
3581,13,163,2,8,1,40001,,,
3582,13,164,3,8,1,40001,130028,,
3583,13,165,4,8,1,40001,,,
3584,13,166,5,8,1,40001,130027,,
3585,13,167,6,8,1,40001,,,
3586,13,168,7,8,1,40001,130044,130045,
3587,13,169,8,8,2,40006,,,
3588,13,170,9,8,2,40006,,,
3589,13,171,10,8,1,40001,130022,,
3590,13,172,11,8,2,40006,,,
3591,13,173,12,8,1,40001,10052,,
3592,13,174,13,8,1,40001,130001,,
3593,13,175,14,8,1,40001,10065,,
3594,13,176,15,8,1,40001,10077,,
3595,13,177,16,8,1,40001,10077,,
3596,13,178,17,8,1,40001,10065,,
3597,13,179,18,8,1,40001,10048,,
3598,13,180,19,8,1,40001,10053,,
3599,13,181,0,9,2,40002,,,
3600,13,182,1,9,2,40006,,,
3601,13,183,2,9,1,40004,130045,,
3602,13,184,3,9,2,40006,,,
3603,13,185,4,9,2,40006,,,
3604,13,186,5,9,2,40006,,,
3605,13,187,6,9,2,40006,,,
3606,13,188,7,9,1,40001,130025,,
3607,13,189,8,9,1,40001,10025,,
3608,13,190,9,9,1,40001,,,
3609,13,191,10,9,1,40001,,,
3610,13,192,11,9,2,40006,,,
3611,13,193,12,9,1,40001,10042,,
3612,13,194,13,9,1,40001,10041,,
3613,13,195,14,9,1,40001,10041,,
3614,13,196,15,9,1,40001,10041,,
3615,13,197,16,9,1,40001,10041,,
3616,13,198,17,9,1,40001,10041,,
3617,13,199,18,9,1,40001,10045,,
3618,13,200,19,9,2,40002,,,
3619,13,201,0,10,2,40002,,,
3620,13,202,1,10,2,40006,,,
3621,13,203,2,10,1,40004,130030,,
3622,13,204,3,10,2,40006,,,
3623,13,205,4,10,1,40004,130008,,
3624,13,206,5,10,1,40004,,,
3625,13,207,6,10,1,40001,130032,,
3626,13,208,7,10,2,40006,,,
3627,13,209,8,10,1,40001,,,
3628,13,210,9,10,1,40001,,,
3629,13,211,10,10,2,40006,,,
3630,13,212,11,10,1,40001,10019,,
3631,13,213,12,10,2,40006,,,
3632,13,214,13,10,1,40001,,,
3633,13,215,14,10,1,40001,,,
3634,13,216,15,10,2,40006,,,
3635,13,217,16,10,2,40006,,,
3636,13,218,17,10,2,40006,,,
3637,13,219,18,10,2,40006,,,
3638,13,220,19,10,2,40002,,,
3639,13,221,0,11,2,40002,,,
3640,13,222,1,11,2,40006,,,
3641,13,223,2,11,1,40004,,,
3642,13,224,3,11,1,40004,130031,,
3643,13,225,4,11,2,40006,,,
3644,13,226,5,11,2,40006,,,
3645,13,227,6,11,1,40004,130047,,
3646,13,228,7,11,2,40006,,,
3647,13,229,8,11,1,40001,130040,130046,
3648,13,230,9,11,2,40006,,,
3649,13,231,10,11,2,40006,,,
3650,13,232,11,11,1,40001,130023,,
3651,13,233,12,11,1,40001,130005,,
3652,13,234,13,11,2,40006,,,
3653,13,235,14,11,1,40001,130024,,
3654,13,236,15,11,1,40001,130041,,
3655,13,237,16,11,1,40001,130006,,
3656,13,238,17,11,2,40006,,,
3657,13,239,18,11,2,40006,,,
3658,13,240,19,11,2,40002,,,
3659,13,241,0,12,2,40002,,,
3660,13,242,1,12,2,40002,,,
3661,13,243,2,12,2,40002,,,
3662,13,244,3,12,2,40002,,,
3663,13,245,4,12,2,40002,,,
3664,13,246,5,12,2,40002,,,
3665,13,247,6,12,2,40002,,,
3666,13,248,7,12,2,40002,,,
3667,13,249,8,12,2,40002,,,
3668,13,250,9,12,2,40002,,,
3669,13,251,10,12,2,40002,,,
3670,13,252,11,12,2,40002,,,
3671,13,253,12,12,2,40002,,,
3672,13,254,13,12,2,40002,,,
3673,13,255,14,12,2,40002,,,
3674,13,256,15,12,2,40002,,,
3675,13,257,16,12,2,40002,,,
3676,13,258,17,12,2,40002,,,
3677,13,259,18,12,2,40002,,,
3678,13,260,19,12,2,40002,,,
3679,14,1,0,0,40,40040,,,
3680,14,2,1,0,40,40040,,,
3681,14,3,2,0,40,40040,,,
3682,14,4,3,0,40,40040,,,
3683,14,5,4,0,40,40040,,,
3684,14,6,5,0,40,40040,,,
3685,14,7,6,0,40,40040,,,
3686,14,8,7,0,40,40040,,,
3687,14,9,8,0,40,40040,,,
3688,14,10,9,0,40,40040,,,
3689,14,11,10,0,40,40040,,,
3690,14,12,11,0,40,40040,,,
3691,14,13,12,0,40,40040,,,
3692,14,14,13,0,40,40040,,,
3693,14,15,14,0,40,40040,,,
3694,14,16,0,1,37,40037,140001,,
3695,14,17,1,1,37,40037,140009,,
3696,14,18,2,1,40,40040,,,
3697,14,19,3,1,40,40040,,,
3698,14,20,4,1,37,40037,10033,,
3699,14,21,5,1,40,40040,,,
3700,14,22,6,1,37,40037,,,
3701,14,23,7,1,37,40037,,,
3702,14,24,8,1,40,40040,,,
3703,14,25,9,1,37,40037,140003,,
3704,14,26,10,1,37,40037,,,
3705,14,27,11,1,37,40037,140016,,
3706,14,28,12,1,37,40037,,,
3707,14,29,13,1,37,40037,,140017,
3708,14,30,14,1,40,40040,,,
3709,14,31,0,2,40,40040,,,
3710,14,32,1,2,40,40040,,,
3711,14,33,2,2,37,40037,140035,,
3712,14,34,3,2,37,40037,140010,,
