chapterId,freeClick,lowClick,highClick,vipFree%1,vipFree%2,vipFree%3,vipFree%4,vipFree%5,vipFree%6,vipFree%7,vipFree%8,vipFree%9,vipFree%10,vipFree%11,vipFree%12,vipFree%13,vipFree%14,vipFree%15,vipFree%16,vipFree%17,vipFree%18,vipFree%19,vipFree%20,vipLow%1,vipLow%2,vipLow%3,vipLow%4,vipLow%5,vipLow%6,vipLow%7,vipLow%8,vipLow%9,vipLow%10,vipLow%11,vipLow%12,vipLow%13,vipLow%14,vipLow%15,vipLow%16,vipLow%17,vipLow%18,vipLow%19,vipLow%20,vipHigh%1,vipHigh%2,vipHigh%3,vipHigh%4,vipHigh%5,vipHigh%6,vipHigh%7,vipHigh%8,vipHigh%9,vipHigh%10,vipHigh%11,vipHigh%12,vipHigh%13,vipHigh%14,vipHigh%15,vipHigh%16,vipHigh%17,vipHigh%18,vipHigh%19,vipHigh%20,
357,83200,166400,416000,99840,108160,116480,133120,149760,166400,183040,199680,216320,232960,249600,266240,282880,299520,316160,332800,349440,366080,382720,399360,199680,216320,232960,266240,299520,332800,366080,399360,432640,465920,499200,532480,565760,599040,632320,665600,698880,732160,765440,798720,499200,540800,582400,665600,748800,832000,915200,998400,1081600,1164800,1248000,1331200,1414400,1497600,1580800,1664000,1747200,1830400,1913600,1996800,
358,83400,166800,417000,100080,108420,116760,133440,150120,166800,183480,200160,216840,233520,250200,266880,283560,300240,316920,333600,350280,366960,383640,400320,200160,216840,233520,266880,300240,333600,366960,400320,433680,467040,500400,533760,567120,600480,633840,667200,700560,733920,767280,800640,500400,542100,583800,667200,750600,834000,917400,1000800,1084200,1167600,1251000,1334400,1417800,1501200,1584600,1668000,1751400,1834800,1918200,2001600,
359,83600,167200,418000,100320,108680,117040,133760,150480,167200,183920,200640,217360,234080,250800,267520,284240,300960,317680,334400,351120,367840,384560,401280,200640,217360,234080,267520,300960,334400,367840,401280,434720,468160,501600,535040,568480,601920,635360,668800,702240,735680,769120,802560,501600,543400,585200,668800,752400,836000,919600,1003200,1086800,1170400,1254000,1337600,1421200,1504800,1588400,1672000,1755600,1839200,1922800,2006400,
360,83800,167600,419000,100560,108940,117320,134080,150840,167600,184360,201120,217880,234640,251400,268160,284920,301680,318440,335200,351960,368720,385480,402240,201120,217880,234640,268160,301680,335200,368720,402240,435760,469280,502800,536320,569840,603360,636880,670400,703920,737440,770960,804480,502800,544700,586600,670400,754200,838000,921800,1005600,1089400,1173200,1257000,1340800,1424600,1508400,1592200,1676000,1759800,1843600,1927400,2011200,
361,84000,168000,420000,100800,109200,117600,134400,151200,168000,184800,201600,218400,235200,252000,268800,285600,302400,319200,336000,352800,369600,386400,403200,201600,218400,235200,268800,302400,336000,369600,403200,436800,470400,504000,537600,571200,604800,638400,672000,705600,739200,772800,806400,504000,546000,588000,672000,756000,840000,924000,1008000,1092000,1176000,1260000,1344000,1428000,1512000,1596000,1680000,1764000,1848000,1932000,2016000,
362,84200,168400,421000,101040,109460,117880,134720,151560,168400,185240,202080,218920,235760,252600,269440,286280,303120,319960,336800,353640,370480,387320,404160,202080,218920,235760,269440,303120,336800,370480,404160,437840,471520,505200,538880,572560,606240,639920,673600,707280,740960,774640,808320,505200,547300,589400,673600,757800,842000,926200,1010400,1094600,1178800,1263000,1347200,1431400,1515600,1599800,1684000,1768200,1852400,1936600,2020800,
363,84400,168800,422000,101280,109720,118160,135040,151920,168800,185680,202560,219440,236320,253200,270080,286960,303840,320720,337600,354480,371360,388240,405120,202560,219440,236320,270080,303840,337600,371360,405120,438880,472640,506400,540160,573920,607680,641440,675200,708960,742720,776480,810240,506400,548600,590800,675200,759600,844000,928400,1012800,1097200,1181600,1266000,1350400,1434800,1519200,1603600,1688000,1772400,1856800,1941200,2025600,
364,84600,169200,423000,101520,109980,118440,135360,152280,169200,186120,203040,219960,236880,253800,270720,287640,304560,321480,338400,355320,372240,389160,406080,203040,219960,236880,270720,304560,338400,372240,406080,439920,473760,507600,541440,575280,609120,642960,676800,710640,744480,778320,812160,507600,549900,592200,676800,761400,846000,930600,1015200,1099800,1184400,1269000,1353600,1438200,1522800,1607400,1692000,1776600,1861200,1945800,2030400,
365,84800,169600,424000,101760,110240,118720,135680,152640,169600,186560,203520,220480,237440,254400,271360,288320,305280,322240,339200,356160,373120,390080,407040,203520,220480,237440,271360,305280,339200,373120,407040,440960,474880,508800,542720,576640,610560,644480,678400,712320,746240,780160,814080,508800,551200,593600,678400,763200,848000,932800,1017600,1102400,1187200,1272000,1356800,1441600,1526400,1611200,1696000,1780800,1865600,1950400,2035200,
366,85000,170000,425000,102000,110500,119000,136000,153000,170000,187000,204000,221000,238000,255000,272000,289000,306000,323000,340000,357000,374000,391000,408000,204000,221000,238000,272000,306000,340000,374000,408000,442000,476000,510000,544000,578000,612000,646000,680000,714000,748000,782000,816000,510000,552500,595000,680000,765000,850000,935000,1020000,1105000,1190000,1275000,1360000,1445000,1530000,1615000,1700000,1785000,1870000,1955000,2040000,
367,85200,170400,426000,102240,110760,119280,136320,153360,170400,187440,204480,221520,238560,255600,272640,289680,306720,323760,340800,357840,374880,391920,408960,204480,221520,238560,272640,306720,340800,374880,408960,443040,477120,511200,545280,579360,613440,647520,681600,715680,749760,783840,817920,511200,553800,596400,681600,766800,852000,937200,1022400,1107600,1192800,1278000,1363200,1448400,1533600,1618800,1704000,1789200,1874400,1959600,2044800,
368,85400,170800,427000,102480,111020,119560,136640,153720,170800,187880,204960,222040,239120,256200,273280,290360,307440,324520,341600,358680,375760,392840,409920,204960,222040,239120,273280,307440,341600,375760,409920,444080,478240,512400,546560,580720,614880,649040,683200,717360,751520,785680,819840,512400,555100,597800,683200,768600,854000,939400,1024800,1110200,1195600,1281000,1366400,1451800,1537200,1622600,1708000,1793400,1878800,1964200,2049600,
369,85600,171200,428000,102720,111280,119840,136960,154080,171200,188320,205440,222560,239680,256800,273920,291040,308160,325280,342400,359520,376640,393760,410880,205440,222560,239680,273920,308160,342400,376640,410880,445120,479360,513600,547840,582080,616320,650560,684800,719040,753280,787520,821760,513600,556400,599200,684800,770400,856000,941600,1027200,1112800,1198400,1284000,1369600,1455200,1540800,1626400,1712000,1797600,1883200,1968800,2054400,
370,85800,171600,429000,102960,111540,120120,137280,154440,171600,188760,205920,223080,240240,257400,274560,291720,308880,326040,343200,360360,377520,394680,411840,205920,223080,240240,274560,308880,343200,377520,411840,446160,480480,514800,549120,583440,617760,652080,686400,720720,755040,789360,823680,514800,557700,600600,686400,772200,858000,943800,1029600,1115400,1201200,1287000,1372800,1458600,1544400,1630200,1716000,1801800,1887600,1973400,2059200,
371,86000,172000,430000,103200,111800,120400,137600,154800,172000,189200,206400,223600,240800,258000,275200,292400,309600,326800,344000,361200,378400,395600,412800,206400,223600,240800,275200,309600,344000,378400,412800,447200,481600,516000,550400,584800,619200,653600,688000,722400,756800,791200,825600,516000,559000,602000,688000,774000,860000,946000,1032000,1118000,1204000,1290000,1376000,1462000,1548000,1634000,1720000,1806000,1892000,1978000,2064000,
372,86200,172400,431000,103440,112060,120680,137920,155160,172400,189640,206880,224120,241360,258600,275840,293080,310320,327560,344800,362040,379280,396520,413760,206880,224120,241360,275840,310320,344800,379280,413760,448240,482720,517200,551680,586160,620640,655120,689600,724080,758560,793040,827520,517200,560300,603400,689600,775800,862000,948200,1034400,1120600,1206800,1293000,1379200,1465400,1551600,1637800,1724000,1810200,1896400,1982600,2068800,
373,86400,172800,432000,103680,112320,120960,138240,155520,172800,190080,207360,224640,241920,259200,276480,293760,311040,328320,345600,362880,380160,397440,414720,207360,224640,241920,276480,311040,345600,380160,414720,449280,483840,518400,552960,587520,622080,656640,691200,725760,760320,794880,829440,518400,561600,604800,691200,777600,864000,950400,1036800,1123200,1209600,1296000,1382400,1468800,1555200,1641600,1728000,1814400,1900800,1987200,2073600,
374,86600,173200,433000,103920,112580,121240,138560,155880,173200,190520,207840,225160,242480,259800,277120,294440,311760,329080,346400,363720,381040,398360,415680,207840,225160,242480,277120,311760,346400,381040,415680,450320,484960,519600,554240,588880,623520,658160,692800,727440,762080,796720,831360,519600,562900,606200,692800,779400,866000,952600,1039200,1125800,1212400,1299000,1385600,1472200,1558800,1645400,1732000,1818600,1905200,1991800,2078400,
375,86800,173600,434000,104160,112840,121520,138880,156240,173600,190960,208320,225680,243040,260400,277760,295120,312480,329840,347200,364560,381920,399280,416640,208320,225680,243040,277760,312480,347200,381920,416640,451360,486080,520800,555520,590240,624960,659680,694400,729120,763840,798560,833280,520800,564200,607600,694400,781200,868000,954800,1041600,1128400,1215200,1302000,1388800,1475600,1562400,1649200,1736000,1822800,1909600,1996400,2083200,
376,87000,174000,435000,104400,113100,121800,139200,156600,174000,191400,208800,226200,243600,261000,278400,295800,313200,330600,348000,365400,382800,400200,417600,208800,226200,243600,278400,313200,348000,382800,417600,452400,487200,522000,556800,591600,626400,661200,696000,730800,765600,800400,835200,522000,565500,609000,696000,783000,870000,957000,1044000,1131000,1218000,1305000,1392000,1479000,1566000,1653000,1740000,1827000,1914000,2001000,2088000,
377,87200,174400,436000,104640,113360,122080,139520,156960,174400,191840,209280,226720,244160,261600,279040,296480,313920,331360,348800,366240,383680,401120,418560,209280,226720,244160,279040,313920,348800,383680,418560,453440,488320,523200,558080,592960,627840,662720,697600,732480,767360,802240,837120,523200,566800,610400,697600,784800,872000,959200,1046400,1133600,1220800,1308000,1395200,1482400,1569600,1656800,1744000,1831200,1918400,2005600,2092800,
378,87400,174800,437000,104880,113620,122360,139840,157320,174800,192280,209760,227240,244720,262200,279680,297160,314640,332120,349600,367080,384560,402040,419520,209760,227240,244720,279680,314640,349600,384560,419520,454480,489440,524400,559360,594320,629280,664240,699200,734160,769120,804080,839040,524400,568100,611800,699200,786600,874000,961400,1048800,1136200,1223600,1311000,1398400,1485800,1573200,1660600,1748000,1835400,1922800,2010200,2097600,
379,87600,175200,438000,105120,113880,122640,140160,157680,175200,192720,210240,227760,245280,262800,280320,297840,315360,332880,350400,367920,385440,402960,420480,210240,227760,245280,280320,315360,350400,385440,420480,455520,490560,525600,560640,595680,630720,665760,700800,735840,770880,805920,840960,525600,569400,613200,700800,788400,876000,963600,1051200,1138800,1226400,1314000,1401600,1489200,1576800,1664400,1752000,1839600,1927200,2014800,2102400,
380,87800,175600,439000,105360,114140,122920,140480,158040,175600,193160,210720,228280,245840,263400,280960,298520,316080,333640,351200,368760,386320,403880,421440,210720,228280,245840,280960,316080,351200,386320,421440,456560,491680,526800,561920,597040,632160,667280,702400,737520,772640,807760,842880,526800,570700,614600,702400,790200,878000,965800,1053600,1141400,1229200,1317000,1404800,1492600,1580400,1668200,1756000,1843800,1931600,2019400,2107200,
381,88000,176000,440000,105600,114400,123200,140800,158400,176000,193600,211200,228800,246400,264000,281600,299200,316800,334400,352000,369600,387200,404800,422400,211200,228800,246400,281600,316800,352000,387200,422400,457600,492800,528000,563200,598400,633600,668800,704000,739200,774400,809600,844800,528000,572000,616000,704000,792000,880000,968000,1056000,1144000,1232000,1320000,1408000,1496000,1584000,1672000,1760000,1848000,1936000,2024000,2112000,
382,88200,176400,441000,105840,114660,123480,141120,158760,176400,194040,211680,229320,246960,264600,282240,299880,317520,335160,352800,370440,388080,405720,423360,211680,229320,246960,282240,317520,352800,388080,423360,458640,493920,529200,564480,599760,635040,670320,705600,740880,776160,811440,846720,529200,573300,617400,705600,793800,882000,970200,1058400,1146600,1234800,1323000,1411200,1499400,1587600,1675800,1764000,1852200,1940400,2028600,2116800,
383,88400,176800,442000,106080,114920,123760,141440,159120,176800,194480,212160,229840,247520,265200,282880,300560,318240,335920,353600,371280,388960,406640,424320,212160,229840,247520,282880,318240,353600,388960,424320,459680,495040,530400,565760,601120,636480,671840,707200,742560,777920,813280,848640,530400,574600,618800,707200,795600,884000,972400,1060800,1149200,1237600,1326000,1414400,1502800,1591200,1679600,1768000,1856400,1944800,2033200,2121600,
384,88600,177200,443000,106320,115180,124040,141760,159480,177200,194920,212640,230360,248080,265800,283520,301240,318960,336680,354400,372120,389840,407560,425280,212640,230360,248080,283520,318960,354400,389840,425280,460720,496160,531600,567040,602480,637920,673360,708800,744240,779680,815120,850560,531600,575900,620200,708800,797400,886000,974600,1063200,1151800,1240400,1329000,1417600,1506200,1594800,1683400,1772000,1860600,1949200,2037800,2126400,
385,88800,177600,444000,106560,115440,124320,142080,159840,177600,195360,213120,230880,248640,266400,284160,301920,319680,337440,355200,372960,390720,408480,426240,213120,230880,248640,284160,319680,355200,390720,426240,461760,497280,532800,568320,603840,639360,674880,710400,745920,781440,816960,852480,532800,577200,621600,710400,799200,888000,976800,1065600,1154400,1243200,1332000,1420800,1509600,1598400,1687200,1776000,1864800,1953600,2042400,2131200,
386,89000,178000,445000,106800,115700,124600,142400,160200,178000,195800,213600,231400,249200,267000,284800,302600,320400,338200,356000,373800,391600,409400,427200,213600,231400,249200,284800,320400,356000,391600,427200,462800,498400,534000,569600,605200,640800,676400,712000,747600,783200,818800,854400,534000,578500,623000,712000,801000,890000,979000,1068000,1157000,1246000,1335000,1424000,1513000,1602000,1691000,1780000,1869000,1958000,2047000,2136000,
387,89200,178400,446000,107040,115960,124880,142720,160560,178400,196240,214080,231920,249760,267600,285440,303280,321120,338960,356800,374640,392480,410320,428160,214080,231920,249760,285440,321120,356800,392480,428160,463840,499520,535200,570880,606560,642240,677920,713600,749280,784960,820640,856320,535200,579800,624400,713600,802800,892000,981200,1070400,1159600,1248800,1338000,1427200,1516400,1605600,1694800,1784000,1873200,1962400,2051600,2140800,
388,89400,178800,447000,107280,116220,125160,143040,160920,178800,196680,214560,232440,250320,268200,286080,303960,321840,339720,357600,375480,393360,411240,429120,214560,232440,250320,286080,321840,357600,393360,429120,464880,500640,536400,572160,607920,643680,679440,715200,750960,786720,822480,858240,536400,581100,625800,715200,804600,894000,983400,1072800,1162200,1251600,1341000,1430400,1519800,1609200,1698600,1788000,1877400,1966800,2056200,2145600,
389,89600,179200,448000,107520,116480,125440,143360,161280,179200,197120,215040,232960,250880,268800,286720,304640,322560,340480,358400,376320,394240,412160,430080,215040,232960,250880,286720,322560,358400,394240,430080,465920,501760,537600,573440,609280,645120,680960,716800,752640,788480,824320,860160,537600,582400,627200,716800,806400,896000,985600,1075200,1164800,1254400,1344000,1433600,1523200,1612800,1702400,1792000,1881600,1971200,2060800,2150400,
