id,next,desc,starLevel,playerLevel,worldLevel,levelMax,skillSlot,newSkill,hpAward,atkAward,resistAward,defAward,spdAward,itemNum,NeedItemsFun-type-1,NeedItemsFun-star-1,NeedItemsFun-num-1,NeedItemsFun-type-2,NeedItemsFun-star-2,NeedItemsFun-num-2,NeedItemsFun-type-3,NeedItemsFun-star-3,NeedItemsFun-num-3,NeedItemsFun-type-4,NeedItemsFun-star-4,NeedItemsFun-num-4,NeedItemsFun-type-5,NeedItemsFun-star-5,NeedItemsFun-num-5,specialItem,specialItemNum,specialItem2,specialItemNum2,herostar,heroNum,
23508019,,s==15|Đại Kiều 14 sao,14,200,138,390,0,,3000,2000,0,20,10,30000,23508,9,1,2,10,1,1,11,1,,,,,,,1048,60,6685,5,13,6,
23508021,23508022,s==14|Đại Kiều 6 sao,6,1,1,145,5,235080222|235080232|235080242|235080252,5000,4000,0,20,10,0,23508,5,1,23402,5,1,2,5,3,,,,,,,,,,,,,
23508022,23508023,s==14|Đại Kiều 7 sao,7,1,1,165,1,235080223,5000,4000,0,20,10,1000,2,5,4,,,,,,,,,,,,,,,,,,,
23508023,23508024,s==14|Đại Kiều 8 sao,8,1,1,185,2,235080233,5000,4000,0,20,10,2000,2,5,3,2,6,1,,,,,,,,,,,,,,,,
23508024,23508025,s==14|Đại Kiều 9 sao,9,1,1,205,3,235080243,5000,4000,0,20,10,5000,23508,5,1,2,5,2,2,6,1,,,,,,,,,,,,,
23508025,23508026,s==15|Đại Kiều 10 sao,10,1,1,255,4,235080253,3000,2000,0,20,10,10000,23508,5,2,2,6,1,1,9,1,,,,,,,,,,,,,
23508026,23508027,s==15|Đại Kiều 11 sao,11,105,95,285,0,,3000,2000,0,20,10,15000,23508,6,1,1,9,1,,,,,,,,,,,,,,,,
23508027,23508028,s==15|Đại Kiều 12 sao,12,128,118,310,0,,3000,2000,0,20,10,20000,23508,6,1,1,10,1,,,,,,,,,,1048,20,,,,,
23508028,23508029,s==15|Đại Kiều 13 sao,13,148,138,350,0,,3000,2000,0,20,10,25000,23508,6,1,2,9,1,1,10,1,,,,,,,1048,40,,,,,
23508029,,s==15|Đại Kiều 14 sao,14,200,138,390,0,,3000,2000,0,20,10,30000,23508,9,1,2,10,1,1,11,1,,,,,,,1048,60,6685,5,13,6,
235091,235092,s==18|Trương Chiêu 6 sao,6,1,1,145,5,2350922|2350932|2350942|2350952,5000,4000,0,20,10,0,23509,5,1,23401,5,1,2,5,3,,,,,,,,,,,,,
235092,235093,s==18|Trương Chiêu 7 sao,7,1,1,165,1,2350923,5000,4000,0,20,10,1000,2,5,4,,,,,,,,,,,,,,,,,,,
235093,235094,s==18|Trương Chiêu 8 sao,8,1,1,185,2,2350933,5000,4000,0,20,10,2000,2,5,3,2,6,1,,,,,,,,,,,,,,,,
235094,235095,s==18|Trương Chiêu 9 sao,9,1,1,205,3,2350943,5000,4000,0,20,10,5000,23509,5,1,2,5,2,2,6,1,,,,,,,,,,,,,
235095,235096,s==19|Trương Chiêu 10 sao,10,1,1,255,4,2350953,3000,2000,0,20,10,10000,23509,5,2,2,6,1,1,9,1,,,,,,,,,,,,,
235096,235097,s==19|Trương Chiêu 11 sao,11,105,95,285,0,,3000,2000,0,20,10,15000,23509,6,1,1,9,1,,,,,,,,,,,,,,,,
235097,235098,s==19|Trương Chiêu 12 sao,12,128,118,310,0,,3000,2000,0,20,10,20000,23509,6,1,1,10,1,,,,,,,,,,1048,20,,,,,
235098,235099,s==19|Trương Chiêu 13 sao,13,148,138,350,0,,3000,2000,0,20,10,25000,23509,6,1,2,9,1,1,10,1,,,,,,,1048,40,,,,,
235099,,s==19|Trương Chiêu 14 sao,14,200,138,390,0,,3000,2000,0,20,10,30000,23509,9,1,2,10,1,1,11,1,,,,,,,1048,60,6685,5,13,6,
235101,235102,s==12|Chu Du 6 sao,6,1,1,145,5,2351022|2351032|2351042|2351052,5000,4000,0,20,10,0,23510,5,1,23403,5,1,2,5,3,,,,,,,,,,,,,
235102,235103,s==12|Chu Du 7 sao,7,1,1,165,1,2351023,5000,4000,0,20,10,1000,2,5,4,,,,,,,,,,,,,,,,,,,
235103,235104,s==12|Chu Du 8 sao,8,1,1,185,2,2351033,5000,4000,0,20,10,2000,2,5,3,2,6,1,,,,,,,,,,,,,,,,
235104,235105,s==12|Chu Du 9 sao,9,1,1,205,3,2351043,5000,4000,0,20,10,5000,23510,5,1,2,5,2,2,6,1,,,,,,,,,,,,,
235105,235106,s==13|Chu Du 10 sao,10,1,1,255,4,2351053,3000,2000,0,20,10,10000,23510,5,2,2,6,1,1,9,1,,,,,,,,,,,,,
235106,235107,s==13|Chu Du 11 sao,11,105,95,285,0,,3000,2000,0,20,10,15000,23510,6,1,1,9,1,,,,,,,,,,,,,,,,
235107,235108,s==13|Chu Du 12 sao,12,128,118,310,0,,3000,2000,0,20,10,20000,23510,6,1,1,10,1,,,,,,,,,,1048,20,,,,,
235108,235109,s==13|Chu Du 13 sao,13,148,138,350,0,,3000,2000,0,20,10,25000,23510,6,1,2,9,1,1,10,1,,,,,,,1048,40,,,,,
235109,,s==13|Chu Du 14 sao,14,200,138,390,0,,3000,2000,0,20,10,30000,23510,9,1,2,10,1,1,11,1,,,,,,,1048,60,6685,5,13,6,
23510011,23510012,s==12|Chu Du 6 sao,6,1,1,145,5,235100122|235100132|235100142|235100152,5000,4000,0,20,10,0,23510,5,1,23403,5,1,2,5,3,,,,,,,,,,,,,
23510012,23510013,s==12|Chu Du 7 sao,7,1,1,165,1,235100123,5000,4000,0,20,10,1000,2,5,4,,,,,,,,,,,,,,,,,,,
23510013,23510014,s==12|Chu Du 8 sao,8,1,1,185,2,235100133,5000,4000,0,20,10,2000,2,5,3,2,6,1,,,,,,,,,,,,,,,,
23510014,23510015,s==12|Chu Du 9 sao,9,1,1,205,3,235100143,5000,4000,0,20,10,5000,23510,5,1,2,5,2,2,6,1,,,,,,,,,,,,,
23510015,23510016,s==13|Chu Du 10 sao,10,1,1,255,4,235100153,3000,2000,0,20,10,10000,23510,5,2,2,6,1,1,9,1,,,,,,,,,,,,,
23510016,23510017,s==13|Chu Du 11 sao,11,105,95,285,0,,3000,2000,0,20,10,15000,23510,6,1,1,9,1,,,,,,,,,,,,,,,,
23510017,23510018,s==13|Chu Du 12 sao,12,128,118,310,0,,3000,2000,0,20,10,20000,23510,6,1,1,10,1,,,,,,,,,,1048,20,,,,,
23510018,23510019,s==13|Chu Du 13 sao,13,148,138,350,0,,3000,2000,0,20,10,25000,23510,6,1,2,9,1,1,10,1,,,,,,,1048,40,,,,,
23510019,,s==13|Chu Du 14 sao,14,200,138,390,0,,3000,2000,0,20,10,30000,23510,9,1,2,10,1,1,11,1,,,,,,,1048,60,6685,5,13,6,
23510021,23510022,s==12|Chu Du 6 sao,6,1,1,145,5,235100222|235100232|235100242|235100252,5000,4000,0,20,10,0,23510,5,1,23403,5,1,2,5,3,,,,,,,,,,,,,
23510022,23510023,s==12|Chu Du 7 sao,7,1,1,165,1,235100223,5000,4000,0,20,10,1000,2,5,4,,,,,,,,,,,,,,,,,,,
23510023,23510024,s==12|Chu Du 8 sao,8,1,1,185,2,235100233,5000,4000,0,20,10,2000,2,5,3,2,6,1,,,,,,,,,,,,,,,,
23510024,23510025,s==12|Chu Du 9 sao,9,1,1,205,3,235100243,5000,4000,0,20,10,5000,23510,5,1,2,5,2,2,6,1,,,,,,,,,,,,,
23510025,23510026,s==13|Chu Du 10 sao,10,1,1,255,4,235100253,3000,2000,0,20,10,10000,23510,5,2,2,6,1,1,9,1,,,,,,,,,,,,,
23510026,23510027,s==13|Chu Du 11 sao,11,105,95,285,0,,3000,2000,0,20,10,15000,23510,6,1,1,9,1,,,,,,,,,,,,,,,,
23510027,23510028,s==13|Chu Du 12 sao,12,128,118,310,0,,3000,2000,0,20,10,20000,23510,6,1,1,10,1,,,,,,,,,,1048,20,,,,,
23510028,23510029,s==13|Chu Du 13 sao,13,148,138,350,0,,3000,2000,0,20,10,25000,23510,6,1,2,9,1,1,10,1,,,,,,,1048,40,,,,,
23510029,,s==13|Chu Du 14 sao,14,200,138,390,0,,3000,2000,0,20,10,30000,23510,9,1,2,10,1,1,11,1,,,,,,,1048,60,6685,5,13,6,
235111,235112,s==15|Tôn Quyền 6 sao,6,1,1,145,5,2351122|2351132|2351142|2351152,5000,4000,0,20,10,0,23511,5,1,23401,5,1,2,5,3,,,,,,,,,,,,,
235112,235113,s==15|Tôn Quyền 7 sao,7,1,1,165,1,2351123,5000,4000,0,20,10,1000,2,5,4,,,,,,,,,,,,,,,,,,,
235113,235114,s==15|Tôn Quyền 8 sao,8,1,1,185,2,2351133,5000,4000,0,20,10,2000,2,5,3,2,6,1,,,,,,,,,,,,,,,,
235114,235115,s==15|Tôn Quyền 9 sao,9,1,1,205,3,2351143,5000,4000,0,20,10,5000,23511,5,1,2,5,2,2,6,1,,,,,,,,,,,,,
235115,235116,s==16|Tôn Quyền 10 sao,10,1,1,255,4,2351153,3000,2000,0,20,10,10000,23511,5,2,2,6,1,1,9,1,,,,,,,,,,,,,
235116,235117,s==16|Tôn Quyền 11 sao,11,105,95,285,0,,3000,2000,0,20,10,15000,23511,6,1,1,9,1,,,,,,,,,,,,,,,,
235117,235118,s==16|Tôn Quyền 12 sao,12,128,118,310,0,,3000,2000,0,20,10,20000,23511,6,1,1,10,1,,,,,,,,,,1048,20,,,,,
235118,235119,s==16|Tôn Quyền 13 sao,13,148,138,350,0,,3000,2000,0,20,10,25000,23511,6,1,2,9,1,1,10,1,,,,,,,1048,40,,,,,
235119,,s==16|Tôn Quyền 14 sao,14,200,138,390,0,,3000,2000,0,20,10,30000,23511,9,1,2,10,1,1,11,1,,,,,,,1048,60,6685,5,13,6,
23511011,23511012,s==15|Tôn Quyền 6 sao,6,1,1,145,5,235110122|235110132|235110142|235110152,5000,4000,0,20,10,0,23511,5,1,23401,5,1,2,5,3,,,,,,,,,,,,,
23511012,23511013,s==15|Tôn Quyền 7 sao,7,1,1,165,1,235110123,5000,4000,0,20,10,1000,2,5,4,,,,,,,,,,,,,,,,,,,
23511013,23511014,s==15|Tôn Quyền 8 sao,8,1,1,185,2,235110133,5000,4000,0,20,10,2000,2,5,3,2,6,1,,,,,,,,,,,,,,,,
23511014,23511015,s==15|Tôn Quyền 9 sao,9,1,1,205,3,235110143,5000,4000,0,20,10,5000,23511,5,1,2,5,2,2,6,1,,,,,,,,,,,,,
23511015,23511016,s==16|Tôn Quyền 10 sao,10,1,1,255,4,235110153,3000,2000,0,20,10,10000,23511,5,2,2,6,1,1,9,1,,,,,,,,,,,,,
23511016,23511017,s==16|Tôn Quyền 11 sao,11,105,95,285,0,,3000,2000,0,20,10,15000,23511,6,1,1,9,1,,,,,,,,,,,,,,,,
23511017,23511018,s==16|Tôn Quyền 12 sao,12,128,118,310,0,,3000,2000,0,20,10,20000,23511,6,1,1,10,1,,,,,,,,,,1048,20,,,,,
23511018,23511019,s==16|Tôn Quyền 13 sao,13,148,138,350,0,,3000,2000,0,20,10,25000,23511,6,1,2,9,1,1,10,1,,,,,,,1048,40,,,,,
23511019,,s==16|Tôn Quyền 14 sao,14,200,138,390,0,,3000,2000,0,20,10,30000,23511,9,1,2,10,1,1,11,1,,,,,,,1048,60,6685,5,13,6,
235121,235122,s==16|Bộ Liễn Sư 6 sao,6,1,1,145,5,2350622|2350632|2350642|2350652,5000,4000,0,20,10,0,23512,5,1,23401,5,1,2,5,3,,,,,,,,,,,,,
235122,235123,s==16|Bộ Liễn Sư 7 sao,7,1,1,165,1,2350623,5000,4000,0,20,10,1000,2,5,4,,,,,,,,,,,,,,,,,,,
235123,235124,s==16|Bộ Liễn Sư 8 sao,8,1,1,185,2,2350633,5000,4000,0,20,10,2000,2,5,3,2,6,1,,,,,,,,,,,,,,,,
235124,235125,s==16|Bộ Liễn Sư 9 sao,9,1,1,205,3,2350643,5000,4000,0,20,10,5000,23512,5,1,2,5,2,2,6,1,,,,,,,,,,,,,
235125,235126,s==17|Bộ Liễn Sư 10 sao,10,1,1,255,4,2350653,3000,2000,0,20,10,10000,23512,5,2,2,6,1,1,9,1,,,,,,,,,,,,,
235126,235127,s==17|Bộ Liễn Sư 11 sao,11,105,95,285,0,,3000,2000,0,20,10,15000,23512,6,1,1,9,1,,,,,,,,,,,,,,,,
235127,235128,s==17|Bộ Liễn Sư 12 sao,12,128,118,310,0,,3000,2000,0,20,10,20000,23512,6,1,1,10,1,,,,,,,,,,1048,20,,,,,
235128,235129,s==17|Bộ Liễn Sư 13 sao,13,148,138,350,0,,3000,2000,0,20,10,25000,23512,6,1,2,9,1,1,10,1,,,,,,,1048,40,,,,,
235129,,s==17|Bộ Liễn Sư 14 sao,14,200,138,390,0,,3000,2000,0,20,10,30000,23512,9,1,2,10,1,1,11,1,,,,,,,1048,60,6685,5,13,6,
235131,235132,s==15|Hoàng Cái 6 sao,6,1,1,145,5,2351322|2351332|2351342,5000,4000,0,20,10,0,23513,5,1,23404,5,1,2,5,3,,,,,,,,,,,,,
235132,235133,s==15|Hoàng Cái 7 sao,7,1,1,165,1,2351323,5000,4000,0,20,10,1000,2,5,4,,,,,,,,,,,,,,,,,,,
235133,235134,s==15|Hoàng Cái 8 sao,8,1,1,185,2,2351333,5000,4000,0,20,10,2000,2,5,3,2,6,1,,,,,,,,,,,,,,,,
235134,,s==15|Hoàng Cái 9 sao,9,1,1,205,3,2351343,5000,4000,0,20,10,5000,23513,5,1,2,5,2,2,6,1,,,,,,,,,,,,,
235141,235142,s==14|Tôn Kiên 6 sao,6,1,1,145,5,2350722|2350732|2350742|2350752,5000,4000,0,20,10,0,23514,5,1,23401,5,1,2,5,3,,,,,,,,,,,,,
235142,235143,s==14|Tôn Kiên 7 sao,7,1,1,165,1,2350723,5000,4000,0,20,10,1000,2,5,4,,,,,,,,,,,,,,,,,,,
235143,235144,s==14|Tôn Kiên 8 sao,8,1,1,185,2,2350733,5000,4000,0,20,10,2000,2,5,3,2,6,1,,,,,,,,,,,,,,,,
235144,235145,s==14|Tôn Kiên 9 sao,9,1,1,205,3,2350743,5000,4000,0,20,10,5000,23514,5,1,2,5,2,2,6,1,,,,,,,,,,,,,
235145,235146,s==15|Tôn Kiên 10 sao,10,1,1,255,4,2350753,3000,2000,0,20,10,10000,23514,5,2,2,6,1,1,9,1,,,,,,,,,,,,,
235146,235147,s==15|Tôn Kiên 11 sao,11,105,95,285,0,,3000,2000,0,20,10,15000,23514,6,1,1,9,1,,,,,,,,,,,,,,,,
235147,235148,s==15|Tôn Kiên 12 sao,12,128,118,310,0,,3000,2000,0,20,10,20000,23514,6,1,1,10,1,,,,,,,,,,1048,20,,,,,
235148,235149,s==15|Tôn Kiên 13 sao,13,148,138,350,0,,3000,2000,0,20,10,25000,23514,6,1,2,9,1,1,10,1,,,,,,,1048,40,,,,,
235149,,s==15|Tôn Kiên 14 sao,14,200,138,390,0,,3000,2000,0,20,10,30000,23514,9,1,2,10,1,1,11,1,,,,,,,1048,60,6685,5,13,6,
235151,235152,s==15|Lục Kháng 6 sao,6,1,1,145,5,2350722|2350732|2350742|2350752,5000,4000,0,20,10,0,23515,5,1,23401,5,1,2,5,3,,,,,,,,,,,,,
235152,235153,s==15|Lục Kháng 7 sao,7,1,1,165,1,2350723,5000,4000,0,20,10,1000,2,5,4,,,,,,,,,,,,,,,,,,,
235153,235154,s==15|Lục Kháng 8 sao,8,1,1,185,2,2350733,5000,4000,0,20,10,2000,2,5,3,2,6,1,,,,,,,,,,,,,,,,
235154,235155,s==15|Lục Kháng 9 sao,9,1,1,205,3,2350743,5000,4000,0,20,10,5000,23515,5,1,2,5,2,2,6,1,,,,,,,,,,,,,
235155,235156,s==16|Lục Kháng 10 sao,10,1,1,255,4,2350753,3000,2000,0,20,10,10000,23515,5,2,2,6,1,1,9,1,,,,,,,,,,,,,
235156,235157,s==16|Lục Kháng 11 sao,11,105,95,285,0,,3000,2000,0,20,10,15000,23515,6,1,1,9,1,,,,,,,,,,,,,,,,
235157,235158,s==16|Lục Kháng 12 sao,12,128,118,310,0,,3000,2000,0,20,10,20000,23515,6,1,1,10,1,,,,,,,,,,1048,20,,,,,
235158,235159,s==16|Lục Kháng 13 sao,13,148,138,350,0,,3000,2000,0,20,10,25000,23515,6,1,2,9,1,1,10,1,,,,,,,1048,40,,,,,
235159,,s==16|Lục Kháng 14 sao,14,200,138,390,0,,3000,2000,0,20,10,30000,23515,9,1,2,10,1,1,11,1,,,,,,,1048,60,6685,5,13,6,
245011,245012,s==21|Thần·Điền Phong 6 sao,6,1,1,145,5,2450122|2450132|2450142|2450152,5000,4000,0,20,10,0,24501,5,1,24401,5,1,2,5,3,,,,,,,,,,,,,
245012,245013,s==21|Thần·Điền Phong 7 sao,7,1,1,165,1,2450123,5000,4000,0,20,10,1000,2,5,4,,,,,,,,,,,,,,,,,,,
245013,245014,s==21|Thần·Điền Phong 8 sao,8,1,1,185,2,2450133,5000,4000,0,20,10,2000,2,5,3,2,6,1,,,,,,,,,,,,,,,,
245014,245015,s==21|Thần·Điền Phong 9 sao,9,1,1,205,3,2450143,5000,4000,0,20,10,5000,24501,5,1,2,5,2,2,6,1,,,,,,,,,,,,,
245015,245016,s==22|Thần·Điền Phong 10 sao,10,1,1,255,4,2450153,3000,2000,0,20,10,10000,24501,5,2,2,6,1,1,9,1,,,,,,,,,,,,,
245016,245017,s==22|Thần·Điền Phong 11 sao,11,105,95,285,0,,3000,2000,0,20,10,15000,24501,6,1,1,9,1,,,,,,,,,,,,,,,,
245017,245018,s==22|Thần·Điền Phong 12 sao,12,128,118,310,0,,3000,2000,0,20,10,20000,24501,6,1,1,10,1,,,,,,,,,,1048,20,,,,,
245018,245019,s==22|Thần·Điền Phong 13 sao,13,148,138,350,0,,3000,2000,0,20,10,25000,24501,6,1,2,9,1,1,10,1,,,,,,,1048,40,,,,,
245019,,s==22|Thần·Điền Phong 14 sao,14,200,138,390,0,,3000,2000,0,20,10,30000,24501,9,1,2,10,1,1,11,1,,,,,,,1048,60,6685,5,13,6,
24501011,24501012,s==21|Thần·Điền Phong 6 sao,6,1,1,145,5,245010122|245010132|245010142|245010152,5000,4000,0,20,10,0,24501,5,1,24401,5,1,2,5,3,,,,,,,,,,,,,
24501012,24501013,s==21|Thần·Điền Phong 7 sao,7,1,1,165,1,245010123,5000,4000,0,20,10,1000,2,5,4,,,,,,,,,,,,,,,,,,,
24501013,24501014,s==21|Thần·Điền Phong 8 sao,8,1,1,185,2,245010133,5000,4000,0,20,10,2000,2,5,3,2,6,1,,,,,,,,,,,,,,,,
24501014,24501015,s==21|Thần·Điền Phong 9 sao,9,1,1,205,3,245010143,5000,4000,0,20,10,5000,24501,5,1,2,5,2,2,6,1,,,,,,,,,,,,,
24501015,24501016,s==22|Thần·Điền Phong 10 sao,10,1,1,255,4,245010153,3000,2000,0,20,10,10000,24501,5,2,2,6,1,1,9,1,,,,,,,,,,,,,
24501016,24501017,s==22|Thần·Điền Phong 11 sao,11,105,95,285,0,,3000,2000,0,20,10,15000,24501,6,1,1,9,1,,,,,,,,,,,,,,,,
24501017,24501018,s==22|Thần·Điền Phong 12 sao,12,128,118,310,0,,3000,2000,0,20,10,20000,24501,6,1,1,10,1,,,,,,,,,,1048,20,,,,,
24501018,24501019,s==22|Thần·Điền Phong 13 sao,13,148,138,350,0,,3000,2000,0,20,10,25000,24501,6,1,2,9,1,1,10,1,,,,,,,1048,40,,,,,
24501019,,s==22|Thần·Điền Phong 14 sao,14,200,138,390,0,,3000,2000,0,20,10,30000,24501,9,1,2,10,1,1,11,1,,,,,,,1048,60,6685,5,13,6,
245021,245022,s==22|Thần·Hoàng Trung 6 sao,6,1,1,145,5,2450222|2450232|2450242|2450252,5000,4000,0,20,10,0,24502,5,1,24404,5,1,2,5,3,,,,,,,,,,,,,
245022,245023,s==22|Thần·Hoàng Trung 7 sao,7,1,1,165,1,2450223,5000,4000,0,20,10,1000,2,5,4,,,,,,,,,,,,,,,,,,,
245023,245024,s==22|Thần·Hoàng Trung 8 sao,8,1,1,185,2,2450233,5000,4000,0,20,10,2000,2,5,3,2,6,1,,,,,,,,,,,,,,,,
245024,245025,s==22|Thần·Hoàng Trung 9 sao,9,1,1,205,3,2450243,5000,4000,0,20,10,5000,24502,5,1,2,5,2,2,6,1,,,,,,,,,,,,,
245025,245026,s==23|Thần·Hoàng Trung 10 sao,10,1,1,255,4,2450253,3000,2000,0,20,10,10000,24502,5,2,2,6,1,1,9,1,,,,,,,,,,,,,
245026,245027,s==23|Thần·Hoàng Trung 11 sao,11,105,95,285,0,,3000,2000,0,20,10,15000,24502,6,1,1,9,1,,,,,,,,,,,,,,,,
245027,245028,s==23|Thần·Hoàng Trung 12 sao,12,128,118,310,0,,3000,2000,0,20,10,20000,24502,6,1,1,10,1,,,,,,,,,,1048,20,,,,,
245028,245029,s==23|Thần·Hoàng Trung 13 sao,13,148,138,350,0,,3000,2000,0,20,10,25000,24502,6,1,2,9,1,1,10,1,,,,,,,1048,40,,,,,
245029,,s==23|Thần·Hoàng Trung 14 sao,14,200,138,390,0,,3000,2000,0,20,10,30000,24502,9,1,2,10,1,1,11,1,,,,,,,1048,60,6685,5,13,6,
245031,245032,s==21|Thần·Khương Duy 6 sao,6,1,1,145,5,2450322|2450332|2450342|2450352,5000,4000,0,20,10,0,24503,5,1,24401,5,1,2,5,3,,,,,,,,,,,,,
245032,245033,s==21|Thần·Khương Duy 7 sao,7,1,1,165,1,2450323,5000,4000,0,20,10,1000,2,5,4,,,,,,,,,,,,,,,,,,,
245033,245034,s==21|Thần·Khương Duy 8 sao,8,1,1,185,2,2450333,5000,4000,0,20,10,2000,2,5,3,2,6,1,,,,,,,,,,,,,,,,
245034,245035,s==21|Thần·Khương Duy 9 sao,9,1,1,205,3,2450343,5000,4000,0,20,10,5000,24503,5,1,2,5,2,2,6,1,,,,,,,,,,,,,
245035,245036,s==22|Thần·Khương Duy 10 sao,10,1,1,255,4,2450353,3000,2000,0,20,10,10000,24503,5,2,2,6,1,1,9,1,,,,,,,,,,,,,
245036,245037,s==22|Thần·Khương Duy 11 sao,11,105,95,285,0,,3000,2000,0,20,10,15000,24503,6,1,1,9,1,,,,,,,,,,,,,,,,
245037,245038,s==22|Thần·Khương Duy 12 sao,12,128,118,310,0,,3000,2000,0,20,10,20000,24503,6,1,1,10,1,,,,,,,,,,1048,20,,,,,
245038,245039,s==22|Thần·Khương Duy 13 sao,13,148,138,350,0,,3000,2000,0,20,10,25000,24503,6,1,2,9,1,1,10,1,,,,,,,1048,40,,,,,
245039,,s==22|Thần·Khương Duy 14 sao,14,200,138,390,0,,3000,2000,0,20,10,30000,24503,9,1,2,10,1,1,11,1,,,,,,,1048,60,6685,5,13,6,
24503011,24503012,s==21|Thần·Khương Duy 6 sao,6,1,1,145,5,245030122|245030132|245030142|245030152,5000,4000,0,20,10,0,24503,5,1,24401,5,1,2,5,3,,,,,,,,,,,,,
24503012,24503013,s==21|Thần·Khương Duy 7 sao,7,1,1,165,1,245030123,5000,4000,0,20,10,1000,2,5,4,,,,,,,,,,,,,,,,,,,
24503013,24503014,s==21|Thần·Khương Duy 8 sao,8,1,1,185,2,245030133,5000,4000,0,20,10,2000,2,5,3,2,6,1,,,,,,,,,,,,,,,,
24503014,24503015,s==21|Thần·Khương Duy 9 sao,9,1,1,205,3,245030143,5000,4000,0,20,10,5000,24503,5,1,2,5,2,2,6,1,,,,,,,,,,,,,
24503015,24503016,s==22|Thần·Khương Duy 10 sao,10,1,1,255,4,245030153,3000,2000,0,20,10,10000,24503,5,2,2,6,1,1,9,1,,,,,,,,,,,,,
24503016,24503017,s==22|Thần·Khương Duy 11 sao,11,105,95,285,0,,3000,2000,0,20,10,15000,24503,6,1,1,9,1,,,,,,,,,,,,,,,,
24503017,24503018,s==22|Thần·Khương Duy 12 sao,12,128,118,310,0,,3000,2000,0,20,10,20000,24503,6,1,1,10,1,,,,,,,,,,1048,20,,,,,
24503018,24503019,s==22|Thần·Khương Duy 13 sao,13,148,138,350,0,,3000,2000,0,20,10,25000,24503,6,1,2,9,1,1,10,1,,,,,,,1048,40,,,,,
24503019,,s==22|Thần·Khương Duy 14 sao,14,200,138,390,0,,3000,2000,0,20,10,30000,24503,9,1,2,10,1,1,11,1,,,,,,,1048,60,6685,5,13,6,
245041,245042,s==22|Thần·Trương Giác 6 sao,6,1,1,145,5,2450422|2450432|2450442|2450452,5000,4000,0,20,10,0,24504,5,1,24403,5,1,2,5,3,,,,,,,,,,,,,
245042,245043,s==22|Thần·Trương Giác 7 sao,7,1,1,165,1,2450423,5000,4000,0,20,10,1000,2,5,4,,,,,,,,,,,,,,,,,,,
245043,245044,s==22|Thần·Trương Giác 8 sao,8,1,1,185,2,2450433,5000,4000,0,20,10,2000,2,5,3,2,6,1,,,,,,,,,,,,,,,,
245044,245045,s==22|Thần·Trương Giác 9 sao,9,1,1,205,3,2450443,5000,4000,0,20,10,5000,24504,5,1,2,5,2,2,6,1,,,,,,,,,,,,,
245045,245046,s==23|Thần·Trương Giác 10 sao,10,1,1,255,4,2450453,3000,2000,0,20,10,10000,24504,5,2,2,6,1,1,9,1,,,,,,,,,,,,,
245046,245047,s==23|Thần·Trương Giác 11 sao,11,105,95,285,0,,3000,2000,0,20,10,15000,24504,6,1,1,9,1,,,,,,,,,,,,,,,,
245047,245048,s==23|Thần·Trương Giác 12 sao,12,128,118,310,0,,3000,2000,0,20,10,20000,24504,6,1,1,10,1,,,,,,,,,,1048,20,,,,,
245048,245049,s==23|Thần·Trương Giác 13 sao,13,148,138,350,0,,3000,2000,0,20,10,25000,24504,6,1,2,9,1,1,10,1,,,,,,,1048,40,,,,,
245049,,s==23|Thần·Trương Giác 14 sao,14,200,138,390,0,,3000,2000,0,20,10,30000,24504,9,1,2,10,1,1,11,1,,,,,,,1048,60,6685,5,13,6,
24504011,24504012,s==28|Thần·Trương Giác Phong 6 sao,6,1,1,145,5,245040122|245040132|245040142|245040152,5000,4000,0,20,10,0,24504,5,1,24403,5,1,2,5,3,,,,,,,,,,,,,
24504012,24504013,s==28|Thần·Trương Giác Phong 7 sao,7,1,1,165,1,245040123,5000,4000,0,20,10,1000,2,5,4,,,,,,,,,,,,,,,,,,,
24504013,24504014,s==28|Thần·Trương Giác Phong 8 sao,8,1,1,185,2,245040133,5000,4000,0,20,10,2000,2,5,3,2,6,1,,,,,,,,,,,,,,,,
24504014,24504015,s==28|Thần·Trương Giác Phong 9 sao,9,1,1,205,3,245040143,5000,4000,0,20,10,5000,24504,5,1,2,5,2,2,6,1,,,,,,,,,,,,,
24504015,24504016,s==29|Thần·Trương Giác Phong 10 sao,10,1,1,255,4,245040153,3000,2000,0,20,10,10000,24504,5,2,2,6,1,1,9,1,,,,,,,,,,,,,
24504016,24504017,s==29|Thần·Trương Giác Phong 11 sao,11,105,95,285,0,,3000,2000,0,20,10,15000,24504,6,1,1,9,1,,,,,,,,,,,,,,,,
24504017,24504018,s==29|Thần·Trương Giác Phong 12 sao,12,128,118,310,0,,3000,2000,0,20,10,20000,24504,6,1,1,10,1,,,,,,,,,,1048,20,,,,,
24504018,24504019,s==29|Thần·Trương Giác Phong 13 sao,13,148,138,350,0,,3000,2000,0,20,10,25000,24504,6,1,2,9,1,1,10,1,,,,,,,1048,40,,,,,
24504019,,s==29|Thần·Trương Giác Phong 14 sao,14,200,138,390,0,,3000,2000,0,20,10,30000,24504,9,1,2,10,1,1,11,1,,,,,,,1048,60,6685,5,13,6,
245051,245052,s==20|Thần·Triệu Vân 6 sao,6,1,1,145,5,2450522|2450532|2450542|2450552,5000,4000,0,20,10,0,24505,5,1,24404,5,1,2,5,3,,,,,,,,,,,,,
