id,taskName,taskDesc,icon,activityId,toSystemFunId,lowLevel,maxLevel,targetType,targetId,targetNum,mustTask,sysfuncationID,time,labelType,rewards-type-1,rewards-id-1,rewards-value-1,rewards-type-2,rewards-id-2,rewards-value-2,rewards-type-3,rewards-id-3,rewards-value-3,rewards-type-4,rewards-id-4,rewards-value-4,
40020,s==4|级级攀升,s==9|玩家等级达到55级,,3150,1650,1,41,201,0,55,0,0,5,18,1,8,120000,2,3008,5,,,,,,,
40040,s==4|日常征战,s==10|参与日常副本8次以上,,3150,1240,41,999,111,0,8,0,0,5,14,1,8,20000,2,3005,5,,,,,,,
40060,s==4|日常征战,s==11|参与日常副本16次以上,,3150,1240,41,999,111,0,16,0,0,5,14,1,8,40000,2,3005,5,,,,,,,
40080,s==4|日常征战,s==11|参与日常副本24次以上,,3150,1240,41,999,111,0,24,0,0,5,14,1,8,60000,2,3005,5,,,,,,,
40100,s==4|日常征战,s==11|参与日常副本32次以上,,3150,1240,41,999,111,0,32,0,0,5,14,1,8,80000,2,3005,5,,,,,,,
40120,s==4|日常征战,s==11|参与日常副本40次以上,,3150,1240,41,999,111,0,40,0,0,5,14,1,8,100000,2,3005,5,,,,,,,
40140,s==4|日常征战,s==11|参与日常副本48次以上,,3150,1240,41,999,111,0,48,0,0,5,14,1,8,120000,2,3005,5,,,,,,,
40160,s==4|福利礼包,s==7|全民福利礼包 ,,3150,0,1,40,520,4250,1,0,0,5,4,,,,,,,,,,,,,
40180,s==4|福利礼包,s==8|vip4半价礼包,,3150,0,1,40,520,4260,1,0,0,5,4,,,,,,,,,,,,,
40200,s==4|福利礼包,s==6|全民半价礼包,,3150,0,1,40,520,4270,1,0,0,5,4,,,,,,,,,,,,,
40220,s==4|福利礼包,s==7|全民福利礼包 ,,3150,0,41,999,520,4280,1,0,0,5,4,,,,,,,,,,,,,
40240,s==4|福利礼包,s==8|vip4半价礼包,,3150,0,41,999,520,4290,1,0,0,5,4,,,,,,,,,,,,,
40260,s==4|福利礼包,s==6|全民半价礼包,,3150,0,41,999,520,4300,1,0,0,5,4,,,,,,,,,,,,,
40280,s==4|福利领取,s==4|登录1次,,3150,0,1,999,101,0,1,0,0,6,1,1,9,350,2,1007,5,,,,,,,
40300,s==4|福利领取,s==11|开服累充30000元宝,,3150,1930,1,60,525,0,3000,0,0,6,1,1,9,7000,2,1052,500,,,,,,,
40320,s==4|福利领取,s==11|累计充值30000元宝,,3150,1930,61,999,510,0,3000,0,0,6,1,1,9,5000,2,1475,1,,,,,,,
40340,s==4|神将试炼,s==9|血战长坂通关10关,,3150,1250,1,40,530,0,10,0,0,6,16,1,8,20000,2,1007,2,,,,,,,
40360,s==4|神将试炼,s==9|血战长坂通关20关,,3150,1250,1,40,530,0,20,0,0,6,16,1,8,40000,2,1007,2,,,,,,,
40380,s==4|神将试炼,s==9|血战长坂通关30关,,3150,1250,1,40,530,0,30,0,0,6,16,1,8,60000,2,1007,2,,,,,,,
40400,s==4|神将试炼,s==9|血战长坂通关40关,,3150,1250,1,40,530,0,40,0,0,6,16,1,8,80000,2,1007,3,,,,,,,
40420,s==4|神将试炼,s==9|血战长坂通关50关,,3150,1250,1,40,530,0,50,0,0,6,16,1,8,100000,2,1007,3,,,,,,,
40440,s==4|神将试炼,s==10|血战长坂派出武将1次,,3150,1250,1,40,531,0,1,0,0,6,16,1,8,120000,2,1007,3,,,,,,,
40460,s==3|聚贤阁,s==7|参与1次聚贤阁,,3150,1140,41,999,211,0,1,0,0,6,10,1,8,20000,1,9,60,,,,,,,
40480,s==3|聚贤阁,s==7|参与2次聚贤阁,,3150,1140,41,999,211,0,2,0,0,6,10,1,8,40000,1,9,60,,,,,,,
40500,s==3|聚贤阁,s==7|参与3次聚贤阁,,3150,1140,41,999,211,0,3,0,0,6,10,1,8,60000,1,9,60,,,,,,,
40520,s==3|聚贤阁,s==7|参与4次聚贤阁,,3150,1140,41,999,211,0,4,0,0,6,10,1,8,80000,1,9,60,,,,,,,
40540,s==3|聚贤阁,s==7|参与5次聚贤阁,,3150,1140,41,999,211,0,5,0,0,6,10,1,8,100000,1,9,60,,,,,,,
40560,s==3|聚贤阁,s==7|参与6次聚贤阁,,3150,1140,41,999,211,0,6,0,0,6,10,1,8,120000,1,9,60,,,,,,,
40580,s==4|幸运达人,s==5|夺宝10次,,3150,1090,1,40,513,0,10,0,0,6,9,1,8,20000,2,1007,1,,,,,,,
40600,s==4|幸运达人,s==5|夺宝20次,,3150,1090,1,40,513,0,20,0,0,6,9,1,8,40000,2,1002,3,,,,,,,
40620,s==4|幸运达人,s==5|夺宝30次,,3150,1090,1,40,513,0,30,0,0,6,9,1,8,60000,2,1007,2,,,,,,,
40640,s==4|幸运达人,s==5|夺宝40次,,3150,1090,1,40,513,0,40,0,0,6,9,1,8,80000,2,1002,3,,,,,,,
40660,s==4|幸运达人,s==5|夺宝60次,,3150,1090,1,40,513,0,60,0,0,6,9,1,8,100000,2,1003,1,,,,,,,
40680,s==4|幸运达人,s==5|夺宝80次,,3150,1090,1,40,513,0,80,0,0,6,9,1,8,120000,2,1003,2,,,,,,,
40700,s==4|幸运达人,s==5|夺宝10次,,3150,1090,41,999,513,0,10,0,0,6,9,1,8,20000,1,9,60,,,,,,,
40720,s==4|幸运达人,s==5|夺宝20次,,3150,1090,41,999,513,0,20,0,0,6,9,1,8,40000,1,9,60,,,,,,,
40740,s==4|幸运达人,s==5|夺宝30次,,3150,1090,41,999,513,0,30,0,0,6,9,1,8,60000,1,9,60,,,,,,,
40760,s==4|幸运达人,s==5|夺宝40次,,3150,1090,41,999,513,0,40,0,0,6,9,1,8,80000,1,9,60,,,,,,,
40780,s==4|幸运达人,s==5|夺宝60次,,3150,1090,41,999,513,0,60,0,0,6,9,1,8,100000,1,9,60,,,,,,,
40800,s==4|幸运达人,s==5|夺宝80次,,3150,1090,41,999,513,0,80,0,0,6,9,1,8,120000,1,9,120,,,,,,,
40820,s==5|福利礼包 ,s==7|全民福利礼包 ,,3150,0,1,60,520,4310,1,0,0,6,4,,,,,,,,,,,,,
40840,s==5|福利礼包 ,s==8|vip5半价礼包,,3150,0,1,999,520,4320,1,0,0,6,4,,,,,,,,,,,,,
40860,s==5|福利礼包 ,s==6|全民半价礼包,,3150,0,1,999,520,4330,1,0,0,6,4,,,,,,,,,,,,,
40880,s==5|福利礼包 ,s==7|全民福利礼包 ,,3150,0,61,999,520,4340,1,0,0,6,4,,,,,,,,,,,,,
40900,s==4|福利领取,s==4|登录1次,,3150,0,1,999,101,0,1,0,0,7,1,1,9,400,2,24401,30,,,,,,,
40920,s==4|福利领取,s==11|开服累充50000元宝,,3150,1930,1,60,525,0,5000,0,0,7,1,1,9,15000,2,24506,50,,,,,,,
40940,s==4|福利领取,s==11|累计充值50000元宝,,3150,1930,61,999,510,0,5000,0,0,7,1,1,9,15000,2,1476,1,,,,,,,
40960,s==4|千里单骑,s==9|千里单骑通关第2关,,3150,1260,1,40,206,0,2,0,0,7,15,1,8,20000,2,1052,10,,,,,,,
40980,s==4|千里单骑,s==9|千里单骑通关第4关,,3150,1260,1,40,206,0,4,0,0,7,15,1,8,40000,2,1052,10,,,,,,,
41000,s==4|千里单骑,s==9|千里单骑通关第6关,,3150,1260,1,40,206,0,6,0,0,7,15,1,8,60000,2,1052,15,,,,,,,
41020,s==4|千里单骑,s==9|千里单骑通关第9关,,3150,1260,1,40,206,0,9,0,0,7,15,1,8,80000,2,1052,15,,,,,,,
41040,s==4|千里单骑,s==10|千里单骑通关第12关,,3150,1260,1,40,206,0,12,0,0,7,15,1,8,100000,2,1052,20,,,,,,,
41060,s==4|千里单骑,s==10|千里单骑通关第15关,,3150,1260,1,40,206,0,15,0,0,7,15,1,8,120000,2,1052,20,,,,,,,
41080,s==4|千里单骑,s==9|千里单骑通关第2关,,3150,1260,41,999,206,0,2,0,0,7,15,1,8,20000,1,9,60,,,,,,,
41100,s==4|千里单骑,s==9|千里单骑通关第4关,,3150,1260,41,999,206,0,4,0,0,7,15,1,8,40000,1,9,60,,,,,,,
41120,s==4|千里单骑,s==9|千里单骑通关第6关,,3150,1260,41,999,206,0,6,0,0,7,15,1,8,60000,1,9,60,,,,,,,
41140,s==4|千里单骑,s==9|千里单骑通关第9关,,3150,1260,41,999,206,0,9,0,0,7,15,1,8,80000,1,9,60,,,,,,,
41160,s==4|千里单骑,s==10|千里单骑通关第12关,,3150,1260,41,999,206,0,12,0,0,7,15,1,8,100000,1,9,60,,,,,,,
41180,s==4|千里单骑,s==10|千里单骑通关第15关,,3150,1260,41,999,206,0,15,0,0,7,15,1,8,120000,1,9,60,,,,,,,
41200,s==4|武将荣耀,s==13|拥有5个等级30以上的武将,,3150,1530,1,40,204,30,5,0,0,7,19,1,8,20000,2,3008,3,,,,,,,
41220,s==4|武将荣耀,s==14|拥有1个等级100以上的武将,,3150,1530,1,40,204,30,1,0,0,7,19,1,8,40000,2,3008,3,,,,,,,
41240,s==4|武将荣耀,s==14|拥有1个等级120以上的武将,,3150,1530,1,40,204,120,1,0,0,7,19,1,8,60000,2,1052,10,,,,,,,
41260,s==4|武将荣耀,s==8|拥有5个五星武将,,3150,1630,1,40,203,5,5,0,0,7,19,1,8,80000,2,3008,4,,,,,,,
41280,s==4|武将荣耀,s==9|拥有1个6星武将 ,,3150,1630,1,40,203,6,1,0,0,7,19,1,8,100000,2,1052,20,,,,,,,
41300,s==4|武将荣耀,s==9|拥有2个6星武将 ,,3150,1630,1,40,203,6,2,0,0,7,19,1,8,120000,2,1052,20,,,,,,,
41320,s==4|血战长坂,s==8|参与1次血战长坂,,3150,1250,41,999,109,0,1,0,0,7,16,1,8,20000,2,3008,3,,,,,,,
41340,s==4|血战长坂,s==8|参与2次血战长坂,,3150,1250,41,999,109,0,2,0,0,7,16,1,8,40000,2,3008,3,,,,,,,
41360,s==4|血战长坂,s==8|参与3次血战长坂,,3150,1250,41,999,109,0,3,0,0,7,16,1,8,60000,2,3008,3,,,,,,,
41380,s==4|血战长坂,s==8|参与4次血战长坂,,3150,1250,41,999,109,0,4,0,0,7,16,1,8,80000,2,3008,3,,,,,,,
41400,s==4|血战长坂,s==8|参与5次血战长坂,,3150,1250,41,999,109,0,5,0,0,7,16,1,8,100000,2,3008,3,,,,,,,
41420,s==4|血战长坂,s==8|参与6次血战长坂,,3150,1250,41,999,109,0,6,0,0,7,16,1,8,120000,2,3008,5,,,,,,,
41440,s==4|福利礼包,s==7|全民福利礼包 ,,3150,,1,40,520,4350,1,0,0,7,4,,,,,,,,,,,,,
41460,s==4|福利礼包,s==8|vip5半价礼包,,3150,,1,40,520,4360,1,0,0,7,4,,,,,,,,,,,,,
41480,s==4|福利礼包,s==6|全民半价礼包,,3150,,1,40,520,4370,1,0,0,7,4,,,,,,,,,,,,,
41500,s==4|福利礼包,s==7|全民福利礼包 ,,3150,,41,999,520,4380,1,0,0,7,4,,,,,,,,,,,,,
41520,s==4|福利礼包,s==8|vip6半价礼包,,3150,,41,999,520,4390,1,0,0,7,4,,,,,,,,,,,,,
41540,s==4|福利礼包,s==6|全民半价礼包,,3150,,41,999,520,4400,1,0,0,7,4,,,,,,,,,,,,,
45000,,s==6|登录游戏1次,,3130,,1,999,101,0,1,1,0,,,,,,,,,,,,,,,
45020,,s==6|挑战5次校场,,3130,1110,1,999,104,0,5,0,0,,,,,,,,,,,,,,,
45040,,s==12|接1次紫色及以上奇遇任务,,3130,2091,1,999,212,4,1,0,0,,,,,,,,,,,,,,,
45060,,s==8|进行1次军团捐献,,3130,1460,1,999,108,0,1,0,0,,,,,,,,,,,,,,,
45080,,s==8|参与1次血战长坂,,3130,1250,1,999,109,0,1,0,0,,,,,,,,,,,,,,,
45100,,s==8|进行5次神兵升级,,3130,1890,1,999,512,0,5,0,0,,,,,,,,,,,,,,,
45120,,s==8|参与3次日常副本,,3130,1240,1,999,111,0,3,0,0,,,,,,,,,,,,,,,
45140,,s==6|参与点金3次,,3130,1012,1,50,509,0,3,0,0,,,,,,,,,,,,,,,
45160,,s==6|参与点金5次,,3130,1012,51,999,509,0,3,0,0,,,,,,,,,,,,,,,
45180,,s==6|快速作战4次,,3130,2092,1,999,105,0,4,0,0,,,,,,,,,,,,,,,
45200,,s==6|高级寻访1次,,3130,1640,1,70,403,3,1,0,0,,,,,,,,,,,,,,,
45220,,s==6|高级寻访3次,,3130,1640,30,999,403,3,3,0,0,,,,,,,,,,,,,,,
45240,,s==8|参与普通寻访3次,,3130,1640,1,999,403,1,3,0,0,,,,,,,,,,,,,,,
45260,,s==8|挑战4次日常副本,,3130,1240,1,999,111,0,4,0,0,,,,,,,,,,,,,,,
45280,,s==8|参与千里单骑3次,,3130,1260,30,999,112,0,3,0,0,,,,,,,,,,,,,,,
45300,,s==8|天梯排位挑战4次,,3130,2000,55,999,514,0,4,0,2000,,,,,,,,,,,,,,,
45320,,s==8|荆州之战挑战5次,,3130,1970,65,999,515,0,5,0,0,,,,,,,,,,,,,,,
45340,,s==8|合成一个5星英雄,,3130,1630,1,999,519,5,1,0,0,,,,,,,,,,,,,,,
45360,,s==10|神秘商店购买3件商品,,3130,1810,1,999,402,2,3,0,0,,,,,,,,,,,,,,,
45380,,s==6|合成1件装备,,3130,1100,1,51,516,0,1,0,0,,,,,,,,,,,,,,,
45400,,s==8|合成1个蓝色将印,,3130,1104,1,999,210,2,1,0,0,,,,,,,,,,,,,,,
45420,,s==7|与美人幽会1次,,3130,2300,40,999,518,0,1,0,0,,,,,,,,,,,,,,,
45440,,s==5|夺宝10次,,3130,1090,20,999,513,0,10,0,0,,,,,,,,,,,,,,,
45460,,s==8|挑战军团敌将3次,,3130,1470,18,999,107,0,3,0,0,,,,,,,,,,,,,,,
45480,,s==8|获得1个5星武将,,3130,1640,1,999,203,5,1,0,0,,,,,,,,,,,,,,,
45500,,s==8|合成1件橙色装备,,3130,1100,50,999,604,5,1,0,0,,,,,,,,,,,,,,,
45520,,s==10|血战长坂支援好友1次,,3130,1250,1,999,531,0,1,0,0,,,,,,,,,,,,,,,
45540,,s==12|天梯排位挑战次数购买3次,,3130,2000,55,999,603,0,3,0,2000,,,,,,,,,,,,,,,
45560,,s==7|参与武神殿1次,,3130,1270,30,999,215,0,1,0,0,,,,,,,,,,,,,,,
45580,,s==10|挑战通天塔任意层3次,,3130,1130,1,999,106,0,3,0,0,,,,,,,,,,,,,,,
45600,,s==8|血战长坂通关5关,,3130,1250,1,999,530,0,5,0,0,,,,,,,,,,,,,,,
46000,,s==6|登录游戏1次,,3140,,1,999,101,0,1,1,0,,,,,,,,,,,,,,,
46020,,s==6|挑战5次校场,,3140,1110,1,999,104,0,5,0,0,,,,,,,,,,,,,,,
46040,,s==12|接1次紫色及以上奇遇任务,,3140,2091,1,999,212,4,1,0,0,,,,,,,,,,,,,,,
46060,,s==8|进行1次军团捐献,,3140,1460,1,999,108,0,1,0,0,,,,,,,,,,,,,,,
46080,,s==8|参与1次血战长坂,,3140,1250,1,999,109,0,1,0,0,,,,,,,,,,,,,,,
46100,,s==8|进行5次神兵升级,,3140,1890,1,999,512,0,5,0,0,,,,,,,,,,,,,,,
46120,,s==8|参与3次日常副本,,3140,1240,1,999,111,0,3,0,0,,,,,,,,,,,,,,,
46140,,s==6|参与点金3次,,3140,1012,1,50,509,0,3,0,0,,,,,,,,,,,,,,,
46160,,s==6|参与点金5次,,3140,1012,51,999,509,0,3,0,0,,,,,,,,,,,,,,,
46180,,s==6|快速作战4次,,3140,2092,1,999,105,0,4,0,0,,,,,,,,,,,,,,,
46200,,s==6|高级寻访1次,,3140,1640,1,70,403,3,1,0,0,,,,,,,,,,,,,,,
46220,,s==6|高级寻访3次,,3140,1640,30,999,403,3,3,0,0,,,,,,,,,,,,,,,
46240,,s==8|参与普通寻访3次,,3140,1640,1,999,403,1,3,0,0,,,,,,,,,,,,,,,
46260,,s==8|挑战4次日常副本,,3140,1240,1,999,111,0,4,0,0,,,,,,,,,,,,,,,
46280,,s==8|参与千里单骑3次,,3140,1260,30,999,112,0,3,0,0,,,,,,,,,,,,,,,
46300,,s==8|天梯排位挑战4次,,3140,2000,55,999,514,0,4,0,2000,,,,,,,,,,,,,,,
46320,,s==8|荆州之战挑战5次,,3140,1970,65,999,515,0,5,0,0,,,,,,,,,,,,,,,
46340,,s==8|合成一个5星英雄,,3140,1630,1,999,519,5,1,0,0,,,,,,,,,,,,,,,
46360,,s==10|神秘商店购买3件商品,,3140,1810,1,999,402,2,3,0,0,,,,,,,,,,,,,,,
46380,,s==6|合成1件装备,,3140,1100,1,51,516,0,1,0,0,,,,,,,,,,,,,,,
46400,,s==8|合成1个蓝色将印,,3140,1104,1,999,210,2,1,0,0,,,,,,,,,,,,,,,
46420,,s==7|与美人幽会1次,,3140,2300,40,999,518,0,1,0,0,,,,,,,,,,,,,,,
46440,,s==5|夺宝10次,,3140,1090,20,999,513,0,10,0,0,,,,,,,,,,,,,,,
46460,,s==8|挑战军团敌将3次,,3140,1470,18,999,107,0,3,0,0,,,,,,,,,,,,,,,
46480,,s==8|获得1个5星武将,,3140,1640,1,999,203,5,1,0,0,,,,,,,,,,,,,,,
46500,,s==8|合成1件橙色装备,,3140,1100,50,999,604,5,1,0,0,,,,,,,,,,,,,,,
46520,,s==10|血战长坂支援好友1次,,3140,1250,1,999,531,0,1,0,0,,,,,,,,,,,,,,,
46540,,s==12|天梯排位挑战次数购买3次,,3140,2000,55,999,603,0,3,0,2000,,,,,,,,,,,,,,,
46560,,s==7|参与武神殿1次,,3140,1270,30,999,215,0,1,0,0,,,,,,,,,,,,,,,
46580,,s==10|挑战通天塔任意层3次,,3140,1130,1,999,106,0,3,0,0,,,,,,,,,,,,,,,
46600,,s==8|血战长坂通关5关,,3140,1250,1,999,530,0,5,0,0,,,,,,,,,,,,,,,
50000,,s==8|参与高级夺宝1次,,3200,1090,,,344,2,1,,,1,,1,8,100000,2,1001,100,,,,,,,
50001,,s==8|升级军团科技3次,,3200,1490,,,502,0,3,,,1,,1,8,100000,2,1077,20,,,,,,,
50002,,s==14|接取4次紫色及以上的奇遇任务,,3200,2091,,,212,4,4,,,1,,1,8,100000,2,1006,150,,,,,,,
50003,,s==7|累计点金20次,,3200,1012,,,509,0,20,,,1,,1,8,100000,2,1027,20,,,,,,,
50004,,s==8|道具商城购买2次,,3200,1660,,,402,1,2,,,1,,1,8,100000,2,1001,200,,,,,,,
50005,,s==9|挑战校场比武3次 ,,3200,1110,,,104,0,3,,,1,,1,8,100000,2,1003,1,,,,,,,
50006,,s==8|进行5次神兵升级,,3200,1890,,,512,0,5,,,1,,1,8,100000,2,1006,200,,,,,,,
50007,,s==8|合成1个五星武将,,3200,1630,,,519,5,1,,,1,,1,8,100000,2,1007,2,,,,,,,
50008,,s==9|挑战20次日常副本,,3200,1240,,,111,0,20,,,1,,1,8,100000,2,1052,20,,,,,,,
50009,,s==8|赠送40次友情点,,3200,1020,,,205,0,40,,1,2,,1,8,100000,2,1001,100,,,,,,,
50010,,s==10|参与高级寻访30次 ,,3200,1640,,,403,3,30,,2,2,,1,8,100000,2,1077,20,,,,,,,
50011,,s==8|合成1个六星武将,,3200,1630,,,519,6,1,,3,2,,1,8,100000,2,1006,150,,,,,,,
50012,,s==8|参与军团贡献2次,,3200,1460,,,108,0,2,,4,2,,1,8,100000,2,1027,20,,,,,,,
50013,,s==9|挑战10次军团敌将,,3200,1470,,,107,0,10,,5,2,,1,8,100000,2,1001,200,,,,,,,
50014,,s==10|神秘商店购买6件商品,,3200,1810,,,402,2,6,,6,2,,1,8,100000,2,1003,1,,,,,,,
50015,,s==9|参与普通夺宝20次,,3200,1090,,,344,1,20,,7,2,,1,8,100000,2,1006,200,,,,,,,
50016,,s==8|参与高级夺宝5次,,3200,1090,,,344,2,5,,8,2,,1,8,100000,2,1007,2,,,,,,,
50017,,s==9|进行30次神兵升级,,3200,1890,,,512,0,30,,,2,,1,8,100000,2,1052,20,,,,,,,
50018,,s==12|挑战及扫荡荆州之战20次,,3200,1970,,,515,0,20,,,3,,1,8,100000,2,1001,100,,,,,,,
50019,,s==7|下野40个武将,,3200,1120,,,213,0,40,,,3,,1,8,100000,2,1077,20,,,,,,,
50020,,s==8|与美人幽会30次,,3200,2300,,,518,0,30,,,3,,1,8,100000,2,1006,150,,,,,,,
50021,,s==7|累计点金50次,,3200,1012,,,509,0,50,,,3,,1,8,100000,2,1027,20,,,,,,,
50022,,s==8|漕运运输成功两次,,3200,1991,,,609,0,2,,,3,,1,8,100000,2,1001,200,,,,,,,
50023,,s==12|神秘商店购买12件商品 ,,3200,1810,,,402,2,12,,,3,,1,8,100000,2,1003,1,,,,,,,
50024,,s==8|合成3个紫色将印,,3200,1104,,,210,4,3,,,3,,1,8,100000,2,1006,200,,,,,,,
50025,,s==9|挑战20次军团敌将,,3200,1470,,,107,0,20,,,3,,1,8,100000,2,1007,2,,,,,,,
50026,,s==14|挑战或扫荡通天塔任意层15次,,3200,1130,,,106,0,15,,,3,,1,8,100000,2,1052,20,,,,,,,
50027,,s==7|参与聚贤阁8次,,3200,1140,,,211,0,8,,,4,,1,8,100000,2,1001,100,,,,,,,
50028,,s==9|合成4个五星武将 ,,3200,1630,,,519,5,4,,,4,,1,8,100000,2,1077,20,,,,,,,
50029,,s==8|参与高级夺宝8次,,3200,1090,,,344,2,8,,,4,,1,8,100000,2,1006,150,,,,,,,
50030,,s==9|进行40次神兵升级,,3200,1890,,,512,0,40,,,4,,1,8,100000,2,1027,20,,,,,,,
50031,,s==8|合成3个六星武将,,3200,1630,,,519,6,3,,,4,,1,8,100000,2,1001,200,,,,,,,
50032,,s==7|累计点金80次,,3200,1012,,,509,0,80,,,4,,1,8,100000,2,1003,1,,,,,,,
50033,,s==10|接取5次红色奇遇任务,,3200,2091,,,212,6,5,,,4,,1,8,100000,2,1006,200,,,,,,,
50034,,s==9|参与高级寻访50次,,3200,1640,,,403,3,50,,,4,,1,8,100000,2,1007,2,,,,,,,
50035,,s==12|挑战及扫荡荆州之战40次,,3200,1970,,,515,0,40,,,4,,1,8,100000,2,1052,20,,,,,,,
50036,,s==10|在道具商城购买10次,,3200,1660,,,402,1,10,,,5,,1,8,100000,2,1001,100,,,,,,,
50037,,s==9|参与高级夺宝10次,,3200,1090,,,344,2,10,,,5,,1,8,100000,2,1077,20,,,,,,,
50038,,s==9|进行50次神兵升级,,3200,1890,,,512,0,50,,,5,,1,8,100000,2,1006,150,,,,,,,
50039,,s==8|合成4个六星武将,,3200,1630,,,519,6,4,,,5,,1,8,100000,2,1027,20,,,,,,,
50040,,s==8|累计点金100次,,3200,1012,,,509,0,100,,,5,,1,8,100000,2,1001,200,,,,,,,
50041,,s==8|合成4件红色装备,,3200,1100,,,604,6,4,,,5,,1,8,100000,2,1003,1,,,,,,,
50042,,s==11|神秘商店购买20件商品,,3200,1810,,,402,2,20,,,5,,1,8,100000,2,1006,200,,,,,,,
50043,,s==9|挑战25次军团敌将,,3200,1470,,,107,0,25,,,5,,1,8,100000,2,1007,2,,,,,,,
50044,,s==14|活动期间累计充值达到60元宝,,3200,1930,,,510,0,6,,,5,,1,8,100000,2,1052,20,,,,,,,
50045,,s==8|参与聚贤阁12次,,3200,1140,,,211,0,12,,,6,,1,8,100000,2,1001,100,,,,,,,
50046,,s==15|接取30次紫色及以上的奇遇任务,,3200,2091,,,212,4,30,,,6,,1,8,100000,2,1077,20,,,,,,,
50047,,s==11|神秘商店购买24件商品,,3200,1810,,,402,2,24,,,6,,1,8,100000,2,1006,150,,,,,,,
50048,,s==9|夺取1次武神殿神位,,3200,1270,,,345,0,1,,,6,,1,8,100000,2,1027,20,,,,,,,
50049,,s==8|与美人幽会60次,,3200,2300,,,518,0,60,,,6,,1,8,100000,2,1001,200,,,,,,,
50050,,s==15|活动期间累计充值达到120元宝,,3200,1930,,,510,0,12,,,6,,1,8,100000,2,1003,1,,,,,,,
50051,,s==9|参与快速作战24次,,3200,2092,,,105,0,24,,,6,,1,8,100000,2,1006,200,,,,,,,
50052,,s==7|下野80个武将,,3200,1120,,,213,0,80,,,6,,1,8,100000,2,1007,2,,,,,,,
50053,,s==9|赠送100次友情点,,3200,1020,,,205,0,100,,,6,,1,8,100000,2,1052,20,,,,,,,
50054,,s==9|参与高级寻访70次,,3200,1640,,,403,3,70,,,7,,1,8,100000,2,1001,100,,,,,,,
50055,,s==8|参与聚贤阁14次,,3200,1140,,,211,0,14,,,7,,1,8,100000,2,1077,20,,,,,,,
50056,,s==8|与美人幽会70次,,3200,2300,,,518,0,70,,,7,,1,8,100000,2,1006,150,,,,,,,
50057,,s==9|参与20次麒麟祭祀,,3200,1992,,,359,0,20,,,7,,1,8,100000,2,1027,20,,,,,,,
50058,,s==15|活动期间累计充值达到180元宝,,3200,1930,,,510,0,18,,,7,,1,8,100000,2,1001,200,,,,,,,
50059,,s==9|参与高级夺宝14次,,3200,1090,,,344,2,14,,,7,,1,8,100000,2,1003,1,,,,,,,
50060,,s==15|接取40次紫色及以上的奇遇任务,,3200,2091,,,212,4,40,,,7,,1,8,100000,2,1006,200,,,,,,,
50061,,s==9|参与快速作战30次,,3200,2092,,,105,0,30,,,7,,1,8,100000,2,1007,2,,,,,,,
50062,,s==10|合成10个五星武将 ,,3200,1630,,,519,5,10,,,7,,1,8,100000,2,1052,20,,,,,,,
55000,,s==14|在兵无常势中投掷任意骰子1次,,4000,4403,,,610,0,1,,,1,,1,8,100000,,,,,,,,,,
55001,,s==14|在兵无常势中投掷任意骰子2次,,4000,4403,,,610,0,2,,,1,,1,8,100000,,,,,,,,,,
55002,,s==14|在兵无常势中投掷任意骰子3次,,4000,4403,,,610,0,3,,,1,,1,8,100000,,,,,,,,,,
55003,,s==13|挑战1次兵无常势的任意据点,,4000,4403,,,611,0,1,,,1,,1,8,100000,,,,,,,,,,
55004,,s==13|挑战2次兵无常势的任意据点,,4000,4403,,,611,0,2,,,1,,1,8,100000,,,,,,,,,,
55005,,s==8|每日累充60元宝,,4000,1930,,,510,0,6,,,1,,1,8,100000,,,,,,,,,,
55006,,s==6|累计点金5次,,4000,1012,,,509,0,5,,,1,,1,8,100000,,,,,,,,,,
55007,,s==7|累计点金10次,,4000,1012,,,509,0,10,,,1,,1,8,100000,,,,,,,,,,
55008,,s==7|累计点金20次,,4000,1012,,,509,0,20,,,1,,1,8,100000,,,,,,,,,,
55009,,s==14|在兵无常势中投掷任意骰子1次,,4000,4403,,,610,0,1,,,2,,1,8,100000,,,,,,,,,,
55010,,s==14|在兵无常势中投掷任意骰子2次,,4000,4403,,,610,0,2,,,2,,1,8,100000,,,,,,,,,,
55011,,s==14|在兵无常势中投掷任意骰子3次,,4000,4403,,,610,0,3,,,2,,1,8,100000,,,,,,,,,,
55012,,s==13|挑战1次兵无常势的任意据点,,4000,4403,,,611,0,1,,,2,,1,8,100000,,,,,,,,,,
55013,,s==13|挑战2次兵无常势的任意据点,,4000,4403,,,611,0,2,,,2,,1,8,100000,,,,,,,,,,
55014,,s==8|当天充值任意金额,,4000,1930,,,510,0,1,,,2,,1,8,100000,,,,,,,,,,
55015,,s==7|参与聚贤阁1次,,4000,1140,,,211,0,1,,,2,,1,8,100000,,,,,,,,,,
55016,,s==7|参与聚贤阁2次,,4000,1140,,,211,0,2,,,2,,1,8,100000,,,,,,,,,,
55017,,s==7|参与聚贤阁4次,,4000,1140,,,211,0,4,,,2,,1,8,100000,,,,,,,,,,
55018,,s==14|在兵无常势中投掷任意骰子1次,,4000,4403,,,610,0,1,,,3,,1,8,100000,,,,,,,,,,
55019,,s==14|在兵无常势中投掷任意骰子2次,,4000,4403,,,610,0,2,,,3,,1,8,100000,,,,,,,,,,
55020,,s==14|在兵无常势中投掷任意骰子3次,,4000,4403,,,610,0,3,,,3,,1,8,100000,,,,,,,,,,
