id,name,isPassive,isPre,parentSkillSlot,parentEffectIndex,checkDead,tipsType,sub,eventRate,onTriggerScene,eventType,triggerTimeType,triggerTime,coolDown,targetType,selectType,selectNum,selectParam,hit,crit,control,rateType,rate,rateParam,conditionType,condition-condition-1,condition-conditionValue-1,condition-conditionParam-1,condition-condition-2,condition-conditionValue-2,condition-conditionParam-2,func,funcParamStr,funcTimes,entityEffectIdArr%1,entityEffectIdArr%2,entityEffectIdArr%3,entityEffectIdArr%4,entityEffectIdArr%5,entityEffectIdArr%6,entityEffectIdArr%7,entityEffectIdArr%8,entityEffectIdArr%9,entityEffectIdArr%10,exEffectId,spEffectTarget,calc,property,propertyValue,calc_lv,property_lv,propertyValue_lv,desc,fetterType,fetterId,nation,isForce,needDressId,fieldSkill,fieldSkillTarget,
31801423,s==100|Nếu mục tiêu đang ở trạng thái 【Điểm Nhiệt】 hoặc 【Nghiệp Hỏa】， bản thân tạm thời tăng 15% sát thương,1,,,,,,,,,,,,,,,,,,,,,,,1,4,,s==1|3,,,,101,s==30|propertyId:10|way:0|value:1500,,,,,,,,,,,,,,,,,,,,,,,,,,,,
31801424,s==114|Nếu mục tiêu đang ở trạng thái 【Điểm Nhiệt】 hoặc 【Nghiệp Hỏa】， thêm 2 tầng trạng thái 【Điểm Nhiệt】， duy trì 2 lượt,,,,,,,,,,,,,,,,,,,,,,10000,,1,17,,s==1|3,,,,3,s==29|buffId1:318212|buffId2:318212,,,,,,,,,,,,,,,,,,,,,,,,,,,,
31801521,s==61|Đồng thời  40% sát thương gây ra bởi 【Hoả Tinh】 và 【Liệt Hỏa】,1,1,,,,,,,,,,,,1,4,,,,,,,10000,,,,,,,,,106,s==23|buffSubType:3|rate:4000,,,,,,,,,,,,,,,,,,,,,,,,,,,,
31801522,s==124|Và khi đồng minh ngoài bản thân chủ động hành động， ngẫu nhiên thêm trạng thái 【Điểm Nhiệt】 lên 1 tướng địch， duy trì 2 lượt,1,,,,,,,,,s==3|6:5,1,99,,2,5,1,,,,,,10000,,,,,,,,,3,s==14|buffId1:318212,,,,,,,,,,,,,,,,,,,,,,,,,,,,
31801231,s==56|Gây 180% sát thương pháp thuật lên tướng địch hàng trước,,,,,,,,,,,,,,2,6,,,1,1,,,,,,,,,,,,2,s==15|damageRate:9000,2,2351001,,,,,,,,,,,,,,,,,,,,,,,,,,
31801232,s==49|100% thêm trạng thái 【Điểm Nhiệt】， duy trì 2 lượt,,,,,,,,,,,,,,,,,,,,,,10000,,,,,,,,,3,s==14|buffId1:318212,,,,,,,,,,,,,,,,,,,,,,,,,,,,
31801233,s==59|100% thêm trạng thái 【Tinh Hỏa Liêu Nguyên】， duy trì 2 lượt,,,,,,,,,,,,,,,,,,,,,,10000,,,,,,,,,3,s==14|buffId1:318213,,,,,,,,,,,,,,,,,,,,,,,,,,,,
31801331,s==14|Công kích  40%,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,2,4000,,,,s==14|Công kích  40%,,,,,,,,
31801332,s==14|Sinh mệnh  20%,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,2000,,,,s==14|Sinh mệnh  20%,,,,,,,,
31801333,s==13|Chí mạng  15%,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,5,1500,,,,s==13|Chí mạng  15%,,,,,,,,
31801431,s==87|Gây 156% pháp thuật sát thương lên 3 tướng địch ngẫu nhiên， ưu tiên tấn công hàng trước,,,,,,,,,,,,,,2,19,3,,1,1,,,,,,,,,,,,2,s==15|damageRate:7800,2,,,,,,,,,,,,,,,,,,,,,,,,,,,
31801432,s==55|30% xác suất thêm trạng thái 【Hỗn Loạn】， duy trì 1 lượt,,,,,,,,,,,,,,,,,,,,1,,3000,,,,,,,,,3,s==14|buffId1:318412,,,,,,,,,,,,,,,,,,,,,,,,,,,,
31801433,s==100|Nếu mục tiêu đang ở trạng thái 【Điểm Nhiệt】 hoặc 【Nghiệp Hỏa】， bản thân tạm thời tăng 20% sát thương,1,,,,,,,,,,,,,,,,,,,,,,,1,4,,s==1|3,,,,101,s==30|propertyId:10|way:0|value:2000,,,,,,,,,,,,,,,,,,,,,,,,,,,,
31801434,s==114|Nếu mục tiêu đang ở trạng thái 【Điểm Nhiệt】 hoặc 【Nghiệp Hỏa】， thêm 3 tầng trạng thái 【Điểm Nhiệt】， duy trì 2 lượt,,,,,,,,,,,,,,,,,,,,,,10000,,1,17,,s==1|3,,,,3,s==44|buffId1:318212|buffId2:318212|buffId3:318212,,,,,,,,,,,,,,,,,,,,,,,,,,,,
31801531,s==61|Đồng thời  50% sát thương gây ra bởi 【Hoả Tinh】 và 【Liệt Hỏa】,1,1,,,,,,,,,,,,1,4,,,,,,,10000,,,,,,,,,106,s==23|buffSubType:3|rate:5000,,,,,,,,,,,,,,,,,,,,,,,,,,,,
31801532,s==124|Và khi đồng minh ngoài bản thân chủ động hành động， ngẫu nhiên thêm trạng thái 【Điểm Nhiệt】 lên 1 tướng địch， duy trì 2 lượt,1,,,,,,,,,s==3|6:5,1,99,,2,5,1,,,,,,10000,,,,,,,,,3,s==14|buffId1:318212,,,,,,,,,,,,,,,,,,,,,,,,,,,,
31801241,s==56|Gây 188% sát thương pháp thuật lên tướng địch hàng trước,,,,,,,,,,,,,,2,6,,,1,1,,,,,,,,,,,,2,s==15|damageRate:9400,2,2351001,,,,,,,,,,,,,,,,,,,,,,,,,,
31801251,s==56|Gây 196% sát thương pháp thuật lên tướng địch hàng trước,,,,,,,,,,,,,,2,6,,,1,1,,,,,,,,,,,,2,s==15|damageRate:9800,2,2351001,,,,,,,,,,,,,,,,,,,,,,,,,,
31801261,s==56|Gây 204% sát thương pháp thuật lên tướng địch hàng trước,,,,,,,,,,,,,,2,6,,,1,1,,,,,,,,,,,,2,s==16|damageRate:10200,2,2351001,,,,,,,,,,,,,,,,,,,,,,,,,,
31801271,s==56|Gây 212% sát thương pháp thuật lên tướng địch hàng trước,,,,,,,,,,,,,,2,6,,,1,1,,,,,,,,,,,,2,s==16|damageRate:10600,2,2351001,,,,,,,,,,,,,,,,,,,,,,,,,,
31801281,s==56|Gây 220% sát thương pháp thuật lên tướng địch hàng trước,,,,,,,,,,,,,,2,6,,,1,1,,,,,,,,,,,,2,s==16|damageRate:11000,2,2351001,,,,,,,,,,,,,,,,,,,,,,,,,,
31801291,s==56|Gây 228% sát thương pháp thuật lên tướng địch hàng trước,,,,,,,,,,,,,,2,6,,,1,1,,,,,,,,,,,,2,s==16|damageRate:11400,2,2351001,,,,,,,,,,,,,,,,,,,,,,,,,,
31801242,s==48|52% thêm trạng thái 【Điểm Nhiệt】， duy trì 2 lượt,,,,,,,,,,,,,,,,,,,,,,5200,,,,,,,,,3,s==14|buffId1:318212,,,,,,,,,,,,,,,,,,,,,,,,,,,,
31801252,s==48|54% thêm trạng thái 【Điểm Nhiệt】， duy trì 2 lượt,,,,,,,,,,,,,,,,,,,,,,5400,,,,,,,,,3,s==14|buffId1:318212,,,,,,,,,,,,,,,,,,,,,,,,,,,,
31801262,s==48|56% thêm trạng thái 【Điểm Nhiệt】， duy trì 2 lượt,,,,,,,,,,,,,,,,,,,,,,5600,,,,,,,,,3,s==14|buffId1:318212,,,,,,,,,,,,,,,,,,,,,,,,,,,,
31801272,s==48|58% thêm trạng thái 【Điểm Nhiệt】， duy trì 2 lượt,,,,,,,,,,,,,,,,,,,,,,5800,,,,,,,,,3,s==14|buffId1:318212,,,,,,,,,,,,,,,,,,,,,,,,,,,,
31801282,s==52|60% kèm theo trạng thái 【Điểm Nhiệt】， duy trì 2 lượt,,,,,,,,,,,,,,,,,,,,,,6000,,,,,,,,,3,s==14|buffId1:318212,,,,,,,,,,,,,,,,,,,,,,,,,,,,
31801292,s==48|62% thêm trạng thái 【Điểm Nhiệt】， duy trì 2 lượt,,,,,,,,,,,,,,,,,,,,,,6200,,,,,,,,,3,s==14|buffId1:318212,,,,,,,,,,,,,,,,,,,,,,,,,,,,
31801342,s==14|Sinh mệnh  24%,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,2400,,,,s==14|Sinh mệnh  24%,,,,,,,,
31801352,s==14|Sinh mệnh  28%,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,2800,,,,s==14|Sinh mệnh  28%,,,,,,,,
31801362,s==14|Sinh mệnh  32%,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,3200,,,,s==14|Sinh mệnh  32%,,,,,,,,
31801372,s==14|Sinh mệnh  36%,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,3600,,,,s==14|Sinh mệnh  36%,,,,,,,,
31801382,s==14|Sinh mệnh  40%,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,4000,,,,s==14|Sinh mệnh  40%,,,,,,,,
31801392,s==14|Sinh mệnh  44%,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,4400,,,,s==14|Sinh mệnh  44%,,,,,,,,
31801441,s==87|Gây 162% pháp thuật sát thương lên 3 tướng địch ngẫu nhiên， ưu tiên tấn công hàng trước,,,,,,,,,,,,,,2,19,3,,1,1,,,,,,,,,,,,2,s==15|damageRate:8100,2,,,,,,,,,,,,,,,,,,,,,,,,,,,
31801451,s==87|Gây 168% pháp thuật sát thương lên 3 tướng địch ngẫu nhiên， ưu tiên tấn công hàng trước,,,,,,,,,,,,,,2,19,3,,1,1,,,,,,,,,,,,2,s==15|damageRate:8400,2,,,,,,,,,,,,,,,,,,,,,,,,,,,
31801461,s==87|Gây 174% pháp thuật sát thương lên 3 tướng địch ngẫu nhiên， ưu tiên tấn công hàng trước,,,,,,,,,,,,,,2,19,3,,1,1,,,,,,,,,,,,2,s==15|damageRate:8700,2,,,,,,,,,,,,,,,,,,,,,,,,,,,
31801471,s==87|Gây 180% pháp thuật sát thương lên 3 tướng địch ngẫu nhiên， ưu tiên tấn công hàng trước,,,,,,,,,,,,,,2,19,3,,1,1,,,,,,,,,,,,2,s==15|damageRate:9000,2,,,,,,,,,,,,,,,,,,,,,,,,,,,
31801481,s==87|Gây 186% pháp thuật sát thương lên 3 tướng địch ngẫu nhiên， ưu tiên tấn công hàng trước,,,,,,,,,,,,,,2,19,3,,1,1,,,,,,,,,,,,2,s==15|damageRate:9300,2,,,,,,,,,,,,,,,,,,,,,,,,,,,
31801491,s==87|Gây 192% pháp thuật sát thương lên 3 tướng địch ngẫu nhiên， ưu tiên tấn công hàng trước,,,,,,,,,,,,,,2,19,3,,1,1,,,,,,,,,,,,2,s==15|damageRate:9600,2,,,,,,,,,,,,,,,,,,,,,,,,,,,
31801442,s==55|32% xác suất thêm trạng thái 【Hỗn Loạn】， duy trì 1 lượt,,,,,,,,,,,,,,,,,,,,1,,3200,,,,,,,,,3,s==14|buffId1:318412,,,,,,,,,,,,,,,,,,,,,,,,,,,,
31801452,s==55|34% xác suất thêm trạng thái 【Hỗn Loạn】， duy trì 1 lượt,,,,,,,,,,,,,,,,,,,,1,,3400,,,,,,,,,3,s==14|buffId1:318412,,,,,,,,,,,,,,,,,,,,,,,,,,,,
31801462,s==55|36% xác suất thêm trạng thái 【Hỗn Loạn】， duy trì 1 lượt,,,,,,,,,,,,,,,,,,,,1,,3600,,,,,,,,,3,s==14|buffId1:318412,,,,,,,,,,,,,,,,,,,,,,,,,,,,
31801472,s==55|38% xác suất thêm trạng thái 【Hỗn Loạn】， duy trì 1 lượt,,,,,,,,,,,,,,,,,,,,1,,3800,,,,,,,,,3,s==14|buffId1:318412,,,,,,,,,,,,,,,,,,,,,,,,,,,,
31801482,s==55|40% xác suất thêm trạng thái 【Hỗn Loạn】， duy trì 1 lượt,,,,,,,,,,,,,,,,,,,,1,,4000,,,,,,,,,3,s==14|buffId1:318412,,,,,,,,,,,,,,,,,,,,,,,,,,,,
31801492,s==55|42% xác suất thêm trạng thái 【Hỗn Loạn】， duy trì 1 lượt,,,,,,,,,,,,,,,,,,,,1,,4200,,,,,,,,,3,s==14|buffId1:318412,,,,,,,,,,,,,,,,,,,,,,,,,,,,
31801443,s==100|Nếu mục tiêu đang ở trạng thái 【Điểm Nhiệt】 hoặc 【Nghiệp Hỏa】， bản thân tạm thời tăng 22% sát thương,1,,,,,,,,,,,,,,,,,,,,,,,1,4,,s==1|3,,,,101,s==30|propertyId:10|way:0|value:2200,,,,,,,,,,,,,,,,,,,,,,,,,,,,
31801453,s==100|Nếu mục tiêu đang ở trạng thái 【Điểm Nhiệt】 hoặc 【Nghiệp Hỏa】， bản thân tạm thời tăng 24% sát thương,1,,,,,,,,,,,,,,,,,,,,,,,1,4,,s==1|3,,,,101,s==30|propertyId:10|way:0|value:2400,,,,,,,,,,,,,,,,,,,,,,,,,,,,
31801463,s==100|Nếu mục tiêu đang ở trạng thái 【Điểm Nhiệt】 hoặc 【Nghiệp Hỏa】， bản thân tạm thời tăng 26% sát thương,1,,,,,,,,,,,,,,,,,,,,,,,1,4,,s==1|3,,,,101,s==30|propertyId:10|way:0|value:2600,,,,,,,,,,,,,,,,,,,,,,,,,,,,
31801473,s==100|Nếu mục tiêu đang ở trạng thái 【Điểm Nhiệt】 hoặc 【Nghiệp Hỏa】， bản thân tạm thời tăng 28% sát thương,1,,,,,,,,,,,,,,,,,,,,,,,1,4,,s==1|3,,,,101,s==30|propertyId:10|way:0|value:2800,,,,,,,,,,,,,,,,,,,,,,,,,,,,
31801483,s==100|Nếu mục tiêu đang ở trạng thái 【Điểm Nhiệt】 hoặc 【Nghiệp Hỏa】， bản thân tạm thời tăng 30% sát thương,1,,,,,,,,,,,,,,,,,,,,,,,1,4,,s==1|3,,,,101,s==30|propertyId:10|way:0|value:3000,,,,,,,,,,,,,,,,,,,,,,,,,,,,
31801493,s==100|Nếu mục tiêu đang ở trạng thái 【Điểm Nhiệt】 hoặc 【Nghiệp Hỏa】， bản thân tạm thời tăng 32% sát thương,1,,,,,,,,,,,,,,,,,,,,,,,1,4,,s==1|3,,,,101,s==30|propertyId:10|way:0|value:3200,,,,,,,,,,,,,,,,,,,,,,,,,,,,
31801541,s==61|Đồng thời  52% sát thương gây ra bởi 【Hoả Tinh】 và 【Liệt Hỏa】,1,1,,,,,,,,,,,,1,4,,,,,,,10000,,,,,,,,,106,s==23|buffSubType:3|rate:5200,,,,,,,,,,,,,,,,,,,,,,,,,,,,
31801551,s==61|Đồng thời  54% sát thương gây ra bởi 【Hoả Tinh】 và 【Liệt Hỏa】,1,1,,,,,,,,,,,,1,4,,,,,,,10000,,,,,,,,,106,s==23|buffSubType:3|rate:5400,,,,,,,,,,,,,,,,,,,,,,,,,,,,
31801561,s==61|Đồng thời  56% sát thương gây ra bởi 【Hoả Tinh】 và 【Liệt Hỏa】,1,1,,,,,,,,,,,,1,4,,,,,,,10000,,,,,,,,,106,s==23|buffSubType:3|rate:5600,,,,,,,,,,,,,,,,,,,,,,,,,,,,
31801571,s==61|Đồng thời  58% sát thương gây ra bởi 【Hoả Tinh】 và 【Liệt Hỏa】,1,1,,,,,,,,,,,,1,4,,,,,,,10000,,,,,,,,,106,s==23|buffSubType:3|rate:5800,,,,,,,,,,,,,,,,,,,,,,,,,,,,
31801581,s==61|Đồng thời  60% sát thương gây ra bởi 【Hoả Tinh】 và 【Liệt Hỏa】,1,1,,,,,,,,,,,,1,4,,,,,,,10000,,,,,,,,,106,s==23|buffSubType:3|rate:6000,,,,,,,,,,,,,,,,,,,,,,,,,,,,
31801591,s==61|Đồng thời  62% sát thương gây ra bởi 【Hoả Tinh】 và 【Liệt Hỏa】,1,1,,,,,,,,,,,,1,4,,,,,,,10000,,,,,,,,,106,s==23|buffSubType:3|rate:6200,,,,,,,,,,,,,,,,,,,,,,,,,,,,
31801542,s==115|Khi tấn công tướng đang ở trạng thái 【Điểm Nhiệt】 hoặc 【Nghiệp Hỏa】， bản thân tạm thời tăng 42% sát thương chí mạng,1,,,,,,,,,,,,,,,,,,,,,,,1,4,,s==1|3,,,,101,s==29|propertyId:6|way:0|value:4200,,,,,,,,,,,,,,,,,,,,,,,,,,,,
31801552,s==115|Khi tấn công tướng đang ở trạng thái 【Điểm Nhiệt】 hoặc 【Nghiệp Hỏa】， bản thân tạm thời tăng 44% sát thương chí mạng,1,,,,,,,,,,,,,,,,,,,,,,,1,4,,s==1|3,,,,101,s==29|propertyId:6|way:0|value:4400,,,,,,,,,,,,,,,,,,,,,,,,,,,,
31801562,s==115|Khi tấn công tướng đang ở trạng thái 【Điểm Nhiệt】 hoặc 【Nghiệp Hỏa】， bản thân tạm thời tăng 46% sát thương chí mạng,1,,,,,,,,,,,,,,,,,,,,,,,1,4,,s==1|3,,,,101,s==29|propertyId:6|way:0|value:4600,,,,,,,,,,,,,,,,,,,,,,,,,,,,
31801572,s==115|Khi tấn công tướng đang ở trạng thái 【Điểm Nhiệt】 hoặc 【Nghiệp Hỏa】， bản thân tạm thời tăng 48% sát thương chí mạng,1,,,,,,,,,,,,,,,,,,,,,,,1,4,,s==1|3,,,,101,s==29|propertyId:6|way:0|value:4800,,,,,,,,,,,,,,,,,,,,,,,,,,,,
31801582,s==115|Khi tấn công tướng đang ở trạng thái 【Điểm Nhiệt】 hoặc 【Nghiệp Hỏa】， bản thân tạm thời tăng 50% sát thương chí mạng,1,,,,,,,,,,,,,,,,,,,,,,,1,4,,s==1|3,,,,101,s==29|propertyId:6|way:0|value:5000,,,,,,,,,,,,,,,,,,,,,,,,,,,,
31801592,s==115|Khi tấn công tướng đang ở trạng thái 【Điểm Nhiệt】 hoặc 【Nghiệp Hỏa】， bản thân tạm thời tăng 52% sát thương chí mạng,1,,,,,,,,,,,,,,,,,,,,,,,1,4,,s==1|3,,,,101,s==29|propertyId:6|way:0|value:5200,,,,,,,,,,,,,,,,,,,,,,,,,,,,
318001111,s==57|Gây 120% sát thương pháp thuật lên một tướng địch đơn thể,,,,,,,,,,,,,,2,2,1,,1,1,,,,,,,,,,,,2,s==16|damageRate:12000,1,2352001,,,,,,,,,,,,,,,,,,,,,,,,,,
318001211,s==56|Gây 126% sát thương pháp thuật lên tướng địch hàng trước,,,,,,,,,,,,,,2,6,,,1,1,,,,,,,,,,,,2,s==16|damageRate:12600,1,,,,,,,,,,,,,,,,,,,,,,,,,,,
318001212,s==52|60% kèm theo trạng thái 【Điểm Nhiệt】， duy trì 2 lượt,,,,,,,,,,,,,,,,,,,,,,6000,,,,,,,,,3,s==14|buffId1:318212,,,,,,,,,,,,,,,,,,,,,,,,,,,,
318001311,s==14|Công kích  20%,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,2,2000,,,,s==14|Công kích  20%,,,,,,,,
318001312,s==14|Sinh mệnh  10%,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,1000,,,,s==14|Sinh mệnh  10%,,,,,,,,
318001313,s==12|Chí mạng  5%,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,5,500,,,,s==12|Chí mạng  5%,,,,,,,,
318001411,s==87|Gây 140% pháp thuật sát thương lên 3 tướng địch ngẫu nhiên， ưu tiên tấn công hàng trước,,,,,,,,,,,,,,2,19,3,,1,1,,,,,,,,,,,,2,s==16|damageRate:14000,1,,,,,,,,,,,,,,,,,,,,,,,,,,,
318001412,s==55|20% xác suất thêm trạng thái 【Hỗn Loạn】， duy trì 1 lượt,,,,,,,,,,,,,,,,,,,,1,,2000,,,,,,,,,3,s==14|buffId1:318412,,,,,,,,,,,,,,,,,,,,,,,,,,,,
318001413,s==100|Nếu mục tiêu đang ở trạng thái 【Điểm Nhiệt】 hoặc 【Nghiệp Hỏa】， bản thân tạm thời tăng 10% sát thương,1,,,,,,,,,,,,,,,,,,,,,,,1,4,,s==1|3,,,,101,s==30|propertyId:10|way:0|value:1000,,,,,,,,,,,,,,,,,,,,,,,,,,,,
318001414,s==114|Nếu mục tiêu đang ở trạng thái 【Điểm Nhiệt】 hoặc 【Nghiệp Hỏa】， thêm 1 tầng trạng thái 【Điểm Nhiệt】， duy trì 2 lượt,,,,,,,,,,,,,,,,,,,,,,10000,,1,17,,s==1|3,,,,3,s==14|buffId1:318212,,,,,,,,,,,,,,,,,,,,,,,,,,,,
318001511,s==61|Đồng thời  30% sát thương gây ra bởi 【Hoả Tinh】 và 【Liệt Hỏa】,1,1,,,,,,,,,,,,1,4,,,,,,,10000,,,,,,,,,106,s==23|buffSubType:3|rate:3000,,,,,,,,,,,,,,,,,,,,,,,,,,,,
318001512,s==124|Và khi đồng minh ngoài bản thân chủ động hành động， ngẫu nhiên thêm trạng thái 【Điểm Nhiệt】 lên 1 tướng địch， duy trì 2 lượt,1,,,,,,,,,s==3|6:5,1,99,,2,5,1,,,,,,10000,,,,,,,,,3,s==14|buffId1:318212,,,,,,,,,,,,,,,,,,,,,,,,,,,,
318001221,s==56|Gây 151% sát thương pháp thuật lên tướng địch hàng trước,,,,,,,,,,,,,,2,6,,,1,1,,,,,,,,,,,,2,s==16|damageRate:15100,1,,,,,,,,,,,,,,,,,,,,,,,,,,,
318001222,s==48|80% thêm trạng thái 【Điểm Nhiệt】， duy trì 2 lượt,,,,,,,,,,,,,,,,,,,,,,8000,,,,,,,,,3,s==14|buffId1:318212,,,,,,,,,,,,,,,,,,,,,,,,,,,,
318001321,s==14|Công kích  30%,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,2,3000,,,,s==14|Công kích  30%,,,,,,,,
318001322,s==14|Sinh mệnh  15%,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,1500,,,,s==14|Sinh mệnh  15%,,,,,,,,
318001323,s==13|Chí mạng  10%,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,5,1000,,,,s==13|Chí mạng  10%,,,,,,,,
318001421,s==87|Gây 148% pháp thuật sát thương lên 3 tướng địch ngẫu nhiên， ưu tiên tấn công hàng trước,,,,,,,,,,,,,,2,19,3,,1,1,,,,,,,,,,,,2,s==16|damageRate:14800,1,,,,,,,,,,,,,,,,,,,,,,,,,,,
318001422,s==55|25% xác suất thêm trạng thái 【Hỗn Loạn】， duy trì 1 lượt,,,,,,,,,,,,,,,,,,,,1,,2500,,,,,,,,,3,s==14|buffId1:318412,,,,,,,,,,,,,,,,,,,,,,,,,,,,
318001423,s==100|Nếu mục tiêu đang ở trạng thái 【Điểm Nhiệt】 hoặc 【Nghiệp Hỏa】， bản thân tạm thời tăng 15% sát thương,1,,,,,,,,,,,,,,,,,,,,,,,1,4,,s==1|3,,,,101,s==30|propertyId:10|way:0|value:1500,,,,,,,,,,,,,,,,,,,,,,,,,,,,
318001424,s==114|Nếu mục tiêu đang ở trạng thái 【Điểm Nhiệt】 hoặc 【Nghiệp Hỏa】， thêm 2 tầng trạng thái 【Điểm Nhiệt】， duy trì 2 lượt,,,,,,,,,,,,,,,,,,,,,,10000,,1,17,,s==1|3,,,,3,s==29|buffId1:318212|buffId2:318212,,,,,,,,,,,,,,,,,,,,,,,,,,,,
318001521,s==61|Đồng thời  40% sát thương gây ra bởi 【Hoả Tinh】 và 【Liệt Hỏa】,1,1,,,,,,,,,,,,1,4,,,,,,,10000,,,,,,,,,106,s==23|buffSubType:3|rate:4000,,,,,,,,,,,,,,,,,,,,,,,,,,,,
318001522,s==124|Và khi đồng minh ngoài bản thân chủ động hành động， ngẫu nhiên thêm trạng thái 【Điểm Nhiệt】 lên 1 tướng địch， duy trì 2 lượt,1,,,,,,,,,s==3|6:5,1,99,,2,5,1,,,,,,10000,,,,,,,,,3,s==14|buffId1:318212,,,,,,,,,,,,,,,,,,,,,,,,,,,,
318001231,s==56|Gây 180% sát thương pháp thuật lên tướng địch hàng trước,,,,,,,,,,,,,,2,6,,,1,1,,,,,,,,,,,,2,s==16|damageRate:18000,1,,,,,,,,,,,,,,,,,,,,,,,,,,,
318001232,s==49|100% thêm trạng thái 【Điểm Nhiệt】， duy trì 2 lượt,,,,,,,,,,,,,,,,,,,,,,10000,,,,,,,,,3,s==14|buffId1:318212,,,,,,,,,,,,,,,,,,,,,,,,,,,,
318001233,s==59|100% thêm trạng thái 【Tinh Hỏa Liêu Nguyên】， duy trì 2 lượt,,,,,,,,,,,,,,,,,,,,,,10000,,,,,,,,,3,s==14|buffId1:318213,,,,,,,,,,,,,,,,,,,,,,,,,,,,
318001331,s==14|Công kích  40%,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,2,4000,,,,s==14|Công kích  40%,,,,,,,,
318001332,s==14|Sinh mệnh  20%,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,2000,,,,s==14|Sinh mệnh  20%,,,,,,,,
318001333,s==13|Chí mạng  15%,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,5,1500,,,,s==13|Chí mạng  15%,,,,,,,,
318001431,s==87|Gây 156% pháp thuật sát thương lên 3 tướng địch ngẫu nhiên， ưu tiên tấn công hàng trước,,,,,,,,,,,,,,2,19,3,,1,1,,,,,,,,,,,,2,s==16|damageRate:15600,1,,,,,,,,,,,,,,,,,,,,,,,,,,,
318001432,s==55|30% xác suất thêm trạng thái 【Hỗn Loạn】， duy trì 1 lượt,,,,,,,,,,,,,,,,,,,,1,,3000,,,,,,,,,3,s==14|buffId1:318412,,,,,,,,,,,,,,,,,,,,,,,,,,,,
318001433,s==100|Nếu mục tiêu đang ở trạng thái 【Điểm Nhiệt】 hoặc 【Nghiệp Hỏa】， bản thân tạm thời tăng 20% sát thương,1,,,,,,,,,,,,,,,,,,,,,,,1,4,,s==1|3,,,,101,s==30|propertyId:10|way:0|value:2000,,,,,,,,,,,,,,,,,,,,,,,,,,,,
318001434,s==114|Nếu mục tiêu đang ở trạng thái 【Điểm Nhiệt】 hoặc 【Nghiệp Hỏa】， thêm 3 tầng trạng thái 【Điểm Nhiệt】， duy trì 2 lượt,,,,,,,,,,,,,,,,,,,,,,10000,,1,17,,s==1|3,,,,3,s==44|buffId1:318212|buffId2:318212|buffId3:318212,,,,,,,,,,,,,,,,,,,,,,,,,,,,
318001531,s==61|Đồng thời  50% sát thương gây ra bởi 【Hoả Tinh】 và 【Liệt Hỏa】,1,1,,,,,,,,,,,,1,4,,,,,,,10000,,,,,,,,,106,s==23|buffSubType:3|rate:5000,,,,,,,,,,,,,,,,,,,,,,,,,,,,
318001532,s==124|Và khi đồng minh ngoài bản thân chủ động hành động， ngẫu nhiên thêm trạng thái 【Điểm Nhiệt】 lên 1 tướng địch， duy trì 2 lượt,1,,,,,,,,,s==3|6:5,1,99,,2,5,1,,,,,,10000,,,,,,,,,3,s==14|buffId1:318212,,,,,,,,,,,,,,,,,,,,,,,,,,,,
318001241,s==56|Gây 188% sát thương pháp thuật lên tướng địch hàng trước,,,,,,,,,,,,,,2,6,,,1,1,,,,,,,,,,,,2,s==16|damageRate:18800,1,2351001,,,,,,,,,,,,,,,,,,,,,,,,,,
318001251,s==56|Gây 196% sát thương pháp thuật lên tướng địch hàng trước,,,,,,,,,,,,,,2,6,,,1,1,,,,,,,,,,,,2,s==16|damageRate:19600,1,2351001,,,,,,,,,,,,,,,,,,,,,,,,,,
