id,subclass,targetclass,name,quality,star,seat,sell,exchange,combine,iconId,warriorSignet,useFuncType,useFuncId,useFuncValue,timeOut,useDesc,pathwayId,suit,property,desc,camp,WeightFirst,boxUseSystemId,
2750,1,,s==20|Giấy Hạc Truyền Tình,6,,,1|8|50000,,1,7509,,29,134,,,s==26|Thất Tịch hoạt động đạo cụ,2750,,,s==198|Thất Tịch hoạt động chuyên sở đổi vật， khả tại hoạt động thương thành trung đổi quý hiếm đạo cụ。 bản đạo cụ vi hạn thời đạo cụ， hoạt động tận thời hậu tướng thất hiệu， khả bán xuất vi 50000 đồng tệ。,,,,
2751,1,,s==14|Hạ Tuế thái kỳ,6,,,1|8|50000,,1,7510,,29,135,,,s==27|Quốc khánh hoạt động đạo cụ,2751,,,s==200|Hoa Chương khánh điển chuyên sở đổi vật， khả tại hoạt động thương thành trung đổi quý hiếm đạo cụ。 bản đạo cụ vi hạn thời đạo cụ， hoạt động tận thời hậu tướng thất hiệu， khả bán xuất vi 50000 đồng tệ。,,,,
3001,3,,s==21|Mảnh ngẫu nhiên 3 sao,3,3,,,,1,3001,,14,3001,1,,s==18|Hợp Thành Võ Tướng,3001,,,s==48|Mỗi 20枚 khả hợp thành ngẫu nhiên 3 sao võ tướng。,6,,,
3002,3,,s==21|Mảnh Ngẫu Nhiên 4 Sao,4,4,,,,1,3002,,14,3002,1,,s==18|Hợp Thành Võ Tướng,3002,,,s==48|Mỗi 30枚 khả hợp thành ngẫu nhiên 4 sao võ tướng。,6,,,
3003,3,,s==20|Mảnh 4 sao Ngụy Quốc,4,4,,,,1,3003,,14,3003,1,,s==18|Hợp Thành Võ Tướng,3003,,,s==58|Mỗi 30枚 khả hợp thành Ngụy quốc ngẫu nhiên 4 sao võ tướng。,1,,,
3004,3,,s==20|Mảnh 4 sao Thục Quốc,4,4,,,,1,3004,,14,3004,1,,s==18|Hợp Thành Võ Tướng,3004,,,s==58|Mỗi 30枚 khả hợp thành Thục quốc ngẫu nhiên 4 sao võ tướng。,2,,,
3005,3,,s==19|Mảnh 4 sao Ngô Quốc,4,4,,,,1,3005,,14,3005,1,,s==18|Hợp Thành Võ Tướng,3005,,,s==57|Mỗi 30枚 khả hợp thành Ngô quốc ngẫu nhiên 4 sao võ tướng。,3,,,
3006,3,,s==15|Mảnh Thần 4 sao,4,4,,,,1,3006,,14,3006,1,,s==18|Hợp Thành Võ Tướng,3006,,,s==53|Mỗi 30枚 khả hợp thành ngẫu nhiên 4 sao thần võ tướng。,4,,,
3007,3,,s==13|Mảnh Ma 4 sao,4,4,,,,1,3007,,14,3007,1,,s==18|Hợp Thành Võ Tướng,3007,,,s==51|Mỗi 30枚 khả hợp thành ngẫu nhiên 4 sao ma võ tướng。,5,,,
3008,3,,s==24|Mảnh Vỡ Ngẫu Nhiên 5 Sao,5,5,,,,1,3008,,14,3008,1,,s==18|Hợp Thành Võ Tướng,3008,,,s==48|Mỗi 50枚 khả hợp thành ngẫu nhiên 5 sao võ tướng。,6,,,
3009,3,,s==20|Mảnh 5 sao Ngụy Quốc,5,5,,,,1,3009,,14,3009,1,,s==18|Hợp Thành Võ Tướng,3009,,,s==58|Mỗi 50枚 khả hợp thành Ngụy quốc ngẫu nhiên 5 sao võ tướng。,1,,,
3010,3,,s==20|Mảnh 5 sao Thục Quốc,5,5,,,,1,3010,,14,3010,1,,s==18|Hợp Thành Võ Tướng,3010,,,s==58|Mỗi 50枚 khả hợp thành Thục quốc ngẫu nhiên 5 sao võ tướng。,2,,,
3011,3,,s==19|Mảnh 5 sao Ngô Quốc,5,5,,,,1,3011,,14,3011,1,,s==18|Hợp Thành Võ Tướng,3011,,,s==57|Mỗi 50枚 khả hợp thành Ngô quốc ngẫu nhiên 5 sao võ tướng。,3,,,
3012,3,,s==15|Mảnh 5 sao Thần,5,5,,,,1,3012,,14,3012,1,,s==18|Hợp Thành Võ Tướng,3012,,,s==53|Mỗi 50枚 khả hợp thành ngẫu nhiên 5 sao thần võ tướng。,4,,,
3013,3,,s==13|Mảnh 5 sao Ma,5,5,,,,1,3013,,14,3013,1,,s==18|Hợp Thành Võ Tướng,3013,,,s==51|Mỗi 50枚 khả hợp thành ngẫu nhiên 5 sao ma võ tướng。,5,,,
3014,3,,s==18|Mảnh Thần Ma 5 Sao,5,5,,,,1,3014,,14,3014,1,,s==18|Hợp Thành Võ Tướng,3014,,,s==61|Mỗi 50枚 khả hợp thành ngẫu nhiên 5 sao thần hoặc ma võ tướng。,7,,,
3015,3,,s==33|5 sao thần ma hồi thoái tạp phiến,5,5,,,,1,3014,,14,3015,1,,s==18|Hợp Thành Võ Tướng,3015,,,s==61|Mỗi 50枚 khả hợp thành ngẫu nhiên 5 sao thần hoặc ma võ tướng。,7,,,
3100,3,,s==35|5 sao Ngụy quốc hồi thoái tạp phiến,5,5,,,,1,3009,,14,3100,1,,s==18|Hợp Thành Võ Tướng,3100,,,s==58|Mỗi 50枚 khả hợp thành Ngụy quốc ngẫu nhiên 5 sao võ tướng。,1,,,
3200,3,,s==35|5 sao Thục quốc hồi thoái tạp phiến,5,5,,,,1,3010,,14,3200,1,,s==18|Hợp Thành Võ Tướng,3200,,,s==58|Mỗi 50枚 khả hợp thành Thục quốc ngẫu nhiên 5 sao võ tướng。,2,,,
3300,3,,s==34|5 sao Ngô quốc hồi thoái tạp phiến,5,5,,,,1,3011,,14,3300,1,,s==18|Hợp Thành Võ Tướng,3300,,,s==57|Mỗi 50枚 khả hợp thành Ngô quốc ngẫu nhiên 5 sao võ tướng。,3,,,
3400,3,,s==24|Mảnh hồi phục Thần 5 sao,5,5,,,,1,3012,,14,3400,1,,s==18|Hợp Thành Võ Tướng,3400,,,s==53|Mỗi 50枚 khả hợp thành ngẫu nhiên 5 sao thần võ tướng。,4,,,
3500,3,,s==22|Mảnh hồi phục Ma 5 sao,5,5,,,,1,3013,,14,3500,1,,s==18|Hợp Thành Võ Tướng,3500,,,s==51|Mỗi 50枚 khả hợp thành ngẫu nhiên 5 sao ma võ tướng。,5,,,
3601,1,2,s==19|6 xạ tiễn hoạt động,5,,,,,,4000133,,10,3601,1,,s==6|Lễ Bao,,,,,,,,
3602,1,2,s==20|12 xạ tiễn hoạt động,5,,,,,,4000133,,10,3602,1,,s==6|Lễ Bao,,,,,,,,
3603,1,2,s==20|30 xạ tiễn hoạt động,5,,,,,,4000133,,10,3603,1,,s==6|Lễ Bao,,,,,,,,
3604,1,2,s==20|68 xạ tiễn hoạt động,5,,,,,,4000133,,10,3604,1,,s==6|Lễ Bao,,,,,,,,
3605,1,2,s==20|98 xạ tiễn hoạt động,5,,,,,,4000133,,10,3605,1,,s==6|Lễ Bao,,,,,,,,
3606,1,2,s==21|128 xạ tiễn hoạt động,5,,,,,,4000133,,10,3606,1,,s==6|Lễ Bao,,,,,,,,
3607,1,2,s==36|30 nguyên thần binh tinh luyện thạch,5,,,,,,,,10,3607,1,,s==6|Lễ Bao,,,,,,,,
3608,1,2,s==37|128 nguyên thần binh tinh luyện thạch,5,,,,,,,,10,3608,1,,s==6|Lễ Bao,,,,,,,,
3609,1,2,s==37|328 nguyên thần binh tinh luyện thạch,5,,,,,,,,10,3609,1,,s==6|Lễ Bao,,,,,,,,
3610,1,2,s==27|68 nguyên thần binh chi hồn,5,,,,,,,,10,3610,1,,s==6|Lễ Bao,,,,,,,,
3611,1,2,s==28|328 nguyên thần binh chi hồn,5,,,,,,,,10,3611,1,,s==6|Lễ Bao,,,,,,,,
3612,1,2,s==28|648 nguyên thần binh chi hồn,5,,,,,,,,10,3612,1,,s==6|Lễ Bao,,,,,,,,
3613,1,2,s==24|30 nguyên đả khổng thạch,5,,,,,,,,10,3613,1,,s==6|Lễ Bao,,,,,,,,
3614,1,2,s==25|128 nguyên đả khổng thạch,5,,,,,,,,10,3614,1,,s==6|Lễ Bao,,,,,,,,
3615,1,2,s==25|328 nguyên đả khổng thạch,5,,,,,,,,10,3615,1,,s==6|Lễ Bao,,,,,,,,
3616,1,2,s==21|68 nguyên tu hỏa ngọc,5,,,,,,,,10,3616,1,,s==6|Lễ Bao,,,,,,,,
3617,1,2,s==22|328 nguyên tu hỏa ngọc,5,,,,,,,,10,3617,1,,s==6|Lễ Bao,,,,,,,,
3618,1,2,s==22|648 nguyên tu hỏa ngọc,5,,,,,,,,10,3618,1,,s==6|Lễ Bao,,,,,,,,
3619,1,2,s==28|30 KNB thạch nung luyện tinh,5,,,,,,,,10,3619,1,,s==6|Lễ Bao,,,,,,,,
3620,1,2,s==29|128 KNB thạch nung luyện tinh,5,,,,,,,,10,3620,1,,s==6|Lễ Bao,,,,,,,,
3621,1,2,s==21|328 KNB Đá Luyện Tinh,5,,,,,,,,10,3621,1,,s==6|Lễ Bao,,,,,,,,
3622,1,2,s==18|68 KNB Tinh Hoa Đá,5,,,,,,,,10,3622,1,,s==6|Lễ Bao,,,,,,,,
3623,1,2,s==19|328 KNB Tinh Hoa Đá,5,,,,,,,,10,3623,1,,s==6|Lễ Bao,,,,,,,,
3624,1,2,s==19|648 KNB Tinh Hoa Đá,5,,,,,,,,10,3624,1,,s==6|Lễ Bao,,,,,,,,
3625,1,2,s==21|30 KNB Lệnh Tướng Phó,5,,,,,,,,10,3625,1,,s==6|Lễ Bao,,,,,,,,
3626,1,2,s==22|128 KNB Lệnh Tướng Phó,5,,,,,,,,10,3626,1,,s==6|Lễ Bao,,,,,,,,
3627,1,2,s==22|328 KNB Lệnh Tướng Phó,5,,,,,,,,10,3627,1,,s==6|Lễ Bao,,,,,,,,
3628,1,2,s==29|68 KNB Lệnh Tướng Phó Cao Cấp,5,,,,,,,,10,3628,1,,s==6|Lễ Bao,,,,,,,,
3629,1,2,s==30|328 KNB Lệnh Tướng Phó Cao Cấp,5,,,,,,,,10,3629,1,,s==6|Lễ Bao,,,,,,,,
3630,1,2,s==30|648 KNB Lệnh Tướng Phó Cao Cấp,5,,,,,,,,10,3630,1,,s==6|Lễ Bao,,,,,,,,
3631,1,2,s==29|30 KNB Thạch Tiến Hóa Chú Hồn,5,,,,,,,,10,3631,1,,s==6|Lễ Bao,,,,,,,,
3632,1,2,s==30|128 KNB Thạch Tiến Hóa Chú Hồn,5,,,,,,,,10,3632,1,,s==6|Lễ Bao,,,,,,,,
3633,1,2,s==30|328 KNB Thạch Tiến Hóa Chú Hồn,5,,,,,,,,10,3633,1,,s==6|Lễ Bao,,,,,,,,
3634,1,2,s==24|68 KNB Linh Hồn Phụ Kiện,5,,,,,,,,10,3634,1,,s==6|Lễ Bao,,,,,,,,
3635,1,2,s==25|328 KNB Linh Hồn Phụ Kiện,5,,,,,,,,10,3635,1,,s==6|Lễ Bao,,,,,,,,
3636,1,2,s==25|648 KNB Linh Hồn Phụ Kiện,5,,,,,,,,10,3636,1,,s==6|Lễ Bao,,,,,,,,
3637,1,2,s==31|30 KNB Thạch Thăng Sao Phụ Kiện,5,,,,,,,,10,3637,1,,s==6|Lễ Bao,,,,,,,,
3638,1,2,s==32|128 KNB Thạch Thăng Sao Phụ Kiện,5,,,,,,,,10,3638,1,,s==6|Lễ Bao,,,,,,,,
3639,1,2,s==32|328 KNB Thạch Thăng Sao Phụ Kiện,5,,,,,,,,10,3639,1,,s==6|Lễ Bao,,,,,,,,
3640,1,2,s==32|30 KNB Thạch Tinh Luyện Phụ Kiện,5,,,,,,,,10,3640,1,,s==6|Lễ Bao,,,,,,,,
3641,1,2,s==33|128 KNB Thạch Tinh Luyện Phụ Kiện,5,,,,,,,,10,3641,1,,s==6|Lễ Bao,,,,,,,,
3642,1,2,s==33|328 KNB Thạch Tinh Luyện Phụ Kiện,5,,,,,,,,10,3642,1,,s==6|Lễ Bao,,,,,,,,
3646,1,2,s==31|Gói Quà Hoạt Động Xanh Tươi (6),5,,,,,,960049,,10,3646,1,,s==9|Rương báu,,,,,,,,
3647,1,2,s==32|Gói Quà Hoạt Động Xanh Tươi (12),5,,,,,,960049,,10,3647,1,,s==9|Rương báu,,,,,,,,
3648,1,2,s==32|Gói Quà Hoạt Động Xanh Tươi (30),5,,,,,,960049,,10,3648,1,,s==9|Rương báu,,,,,,,,
3649,1,2,s==32|Gói Quà Hoạt Động Xanh Tươi (68),5,,,,,,960049,,10,3649,1,,s==9|Rương báu,,,,,,,,
3650,1,2,s==32|Gói Quà Hoạt Động Xanh Tươi (98),5,,,,,,960049,,10,3650,1,,s==9|Rương báu,,,,,,,,
3651,1,2,s==33|Gói Quà Hoạt Động Xanh Tươi (128),5,,,,,,960049,,10,3651,1,,s==9|Rương báu,,,,,,,,
3652,1,2,s==32|Gói Quà Hoạt Động Xanh Tươi (68),5,,,,,,960049,,10,3652,1,,s==9|Rương báu,,,,,,,,
3653,1,2,s==33|Gói Quà Hoạt Động Xanh Tươi (328),5,,,,,,960049,,10,3653,1,,s==9|Rương báu,,,,,,,,
3654,1,2,s==33|Gói Quà Hoạt Động Xanh Tươi (128),5,,,,,,960049,,10,3654,1,,s==9|Rương báu,,,,,,,,
3655,1,2,s==33|Gói Quà Hoạt Động Xanh Tươi (648),5,,,,,,960049,,10,3655,1,,s==9|Rương báu,,,,,,,,
3656,1,2,s==29|30 KNB Thạch Tiến Hóa Bảo Vật,5,,,,,,,,10,3656,1,,s==6|Lễ Bao,,,,,,,,
3657,1,2,s==30|128 KNB Thạch Tiến Hóa Bảo Vật,5,,,,,,,,10,3657,1,,s==6|Lễ Bao,,,,,,,,
3658,1,2,s==30|328 KNB Thạch Tiến Hóa Bảo Vật,5,,,,,,,,10,3658,1,,s==6|Lễ Bao,,,,,,,,
3659,1,2,s==23|68 KNB Linh Hồn Bảo Vật,5,,,,,,,,10,3659,1,,s==6|Lễ Bao,,,,,,,,
3660,1,2,s==24|328 KNB Linh Hồn Bảo Vật,5,,,,,,,,10,3660,1,,s==6|Lễ Bao,,,,,,,,
3661,1,2,s==24|648 KNB Linh Hồn Bảo Vật,5,,,,,,,,10,3661,1,,s==6|Lễ Bao,,,,,,,,
3662,1,2,s==24|30 KNB Tinh Hoa Tướng Ấn,5,,,,,,,,10,3662,1,,s==6|Lễ Bao,,,,,,,,
3663,1,2,s==25|128 KNB Tinh Hoa Tướng Ấn,5,,,,,,,,10,3663,1,,s==6|Lễ Bao,,,,,,,,
3664,1,2,s==25|328 KNB Tinh Hoa Tướng Ấn,5,,,,,,,,10,3664,1,,s==6|Lễ Bao,,,,,,,,
3665,1,2,s==32|68 KNB Thạch Tinh Luyện Tướng Ấn,5,,,,,,,,10,3665,1,,s==6|Lễ Bao,,,,,,,,
3666,1,2,s==33|328 KNB Thạch Tinh Luyện Tướng Ấn,5,,,,,,,,10,3666,1,,s==6|Lễ Bao,,,,,,,,
3667,1,2,s==33|648 KNB Thạch Tinh Luyện Tướng Ấn,5,,,,,,,,10,3667,1,,s==6|Lễ Bao,,,,,,,,
3668,1,2,s==20|30 KNB Đột Phá Thạch,5,,,,,,,,10,3668,1,,s==6|Lễ Bao,,,,,,,,
3671,1,2,s==28|Lễ Giới Hạn Môn Đấu 2000 KNB,5,,,,,,960049,,10,3671,1,,s==6|Lễ Bao,,,,,,,,
3672,1,2,s==22|Lễ Giới Hạn Môn Đấu 68,5,,,,,,960049,,10,3672,1,,s==6|Lễ Bao,,,,,,,,
3673,1,2,s==23|Lễ Giới Hạn Môn Đấu 128,5,,,,,,960049,,10,3673,1,,s==6|Lễ Bao,,,,,,,,
3674,1,2,s==23|Lễ Giới Hạn Môn Đấu 328,5,,,,,,960049,,10,3674,1,,s==6|Lễ Bao,,,,,,,,
3675,1,2,s==23|Lễ Giới Hạn Môn Đấu 648,5,,,,,,960049,,10,3675,1,,s==6|Lễ Bao,,,,,,,,
3676,1,2,s==31|Mua Một Lần Lễ Giới Hạn Môn Đấu,5,,,,,,960049,,10,3676,1,,s==6|Lễ Bao,,,,,,,,
3691,1,2,s==21|Lễ Mỗi Ngày Môn Đấu 0,5,,,,,,960049,,10,3691,1,,s==6|Lễ Bao,,,,,,,,
3692,1,2,s==21|Lễ Mỗi Ngày Môn Đấu 6,5,,,,,,960049,,10,3692,1,,s==6|Lễ Bao,,,,,,,,
3693,1,2,s==22|Lễ Mỗi Ngày Môn Đấu 12,5,,,,,,960049,,10,3693,1,,s==6|Lễ Bao,,,,,,,,
3694,1,2,s==22|Lễ Mỗi Ngày Môn Đấu 68,5,,,,,,960049,,10,3694,1,,s==6|Lễ Bao,,,,,,,,
3695,1,2,s==23|Lễ Mỗi Ngày Môn Đấu 128,5,,,,,,960049,,10,3695,1,,s==6|Lễ Bao,,,,,,,,
3696,1,2,s==23|Lễ Mỗi Ngày Môn Đấu 328,5,,,,,,960049,,10,3696,1,,s==6|Lễ Bao,,,,,,,,
3697,1,2,s==23|Lễ Mỗi Ngày Môn Đấu 648,5,,,,,,960049,,10,3697,1,,s==6|Lễ Bao,,,,,,,,
3698,1,2,s==31|Mua Một Lần Lễ Mỗi Ngày Môn Đấu,5,,,,,,960049,,10,3698,1,,s==6|Lễ Bao,,,,,,,,
3701,1,2,s==32|Đặc quyền châu đỉnh Trung Nguyên,5,,,,,,1822,,10,3701,1,,,,,,s==135|Mở khóa đặc quyền gói quà hỏi đỉnh Trung Nguyên，Hỏi đỉnh Trung Nguyên đặt cược dự đoán sai sẽ hoàn trả 50% số lượng cược bằng châu báu!,,,,
3702,1,2,s==22|30 KNB Thạch Tiềm Năng,5,,,,,,,,10,3702,1,,s==6|Lễ Bao,,,,,,,,
3703,1,2,s==23|128 KNB Thạch Tiềm Năng,5,,,,,,,,10,3703,1,,s==6|Lễ Bao,,,,,,,,
3704,1,2,s==23|328 KNB Thạch Tiềm Năng,5,,,,,,,,10,3704,1,,s==6|Lễ Bao,,,,,,,,
3705,1,2,s==25|30 KNB Tinh Hoa Chiến Hồn,5,,,,,,,,10,3705,1,,s==6|Lễ Bao,,,,,,,,
3706,1,2,s==26|128 KNB Tinh Hoa Chiến Hồn,5,,,,,,,,10,3706,1,,s==6|Lễ Bao,,,,,,,,
3707,1,2,s==26|328 KNB Tinh Hoa Chiến Hồn,5,,,,,,,,10,3707,1,,s==6|Lễ Bao,,,,,,,,
3708,1,2,s==23|68 KNB Linh Hồn Chú Hồn,5,,,,,,,,10,3708,1,,s==6|Lễ Bao,,,,,,,,
3709,1,2,s==24|328 KNB Linh Hồn Chú Hồn,5,,,,,,,,10,3709,1,,s==6|Lễ Bao,,,,,,,,
3710,1,2,s==24|648 KNB Linh Hồn Chú Hồn,5,,,,,,,,10,3710,1,,s==6|Lễ Bao,,,,,,,,
3711,1,2,s==24|68 KNB Linh Hồn Chiến Kỳ,5,,,,,,,,10,3711,1,,s==6|Lễ Bao,,,,,,,,
3712,1,2,s==25|328 KNB Linh Hồn Chiến Kỳ,5,,,,,,,,10,3712,1,,s==6|Lễ Bao,,,,,,,,
3713,1,2,s==25|648 KNB Linh Hồn Chiến Kỳ,5,,,,,,,,10,3713,1,,s==6|Lễ Bao,,,,,,,,
3714,1,2,s==31|68 KNB Thạch Tẩy Luyện Chiến Kỳ,5,,,,,,,,10,3714,1,,s==6|Lễ Bao,,,,,,,,
3715,1,2,s==32|328 KNB Thạch Tẩy Luyện Chiến Kỳ,5,,,,,,,,10,3715,1,,s==6|Lễ Bao,,,,,,,,
3716,1,2,s==32|648 KNB Thạch Tẩy Luyện Chiến Kỳ,5,,,,,,,,10,3716,1,,s==6|Lễ Bao,,,,,,,,
3717,1,2,s==24|30 KNB Tinh Hoa Chiến Kỳ,5,,,,,,,,10,3717,1,,s==6|Lễ Bao,,,,,,,,
3718,1,2,s==25|128 KNB Tinh Hoa Chiến Kỳ,5,,,,,,,,10,3718,1,,s==6|Lễ Bao,,,,,,,,
3719,1,2,s==25|328 KNB Tinh Hoa Chiến Kỳ,5,,,,,,,,10,3719,1,,s==6|Lễ Bao,,,,,,,,
3720,1,2,s==23|Đặc quyền tranh đoạt mỏ,5,,,,,,1822,,10,3720,1,,s==18|Sản phẩm đặc quyền,,,,s==94|Mở khóa đặc quyền mỏ quặng，Số lần thử thách hàng ngày +2，Hơn nữa có thêm 10% lợi tức phụ trội!,,,,
4010,4,,s==13|Hiệu Ấn Đô Úy,2,,,,,0,4010,4010,,,,,s==8|Tướng ấn,4010,,,s==116|Trong các thuộc tính [Công Kích]、[Sinh Mệnh]、[Phòng Ngự]、[Tốc Độ]、 ngẫu nhiên nhận được một loại thuộc tính gia tăng,,,,
4020,4,,s==15|Hiệu Ấn Hiệu Úy,3,,,,,0,4020,4020,,,,,s==8|Tướng ấn,4020,,,s==114|Trong các thuộc tính [Công Kích]、， [Sinh Mệnh]、， [Phòng Ngự]、， [Tốc Độ]、， ngẫu nhiên nhận một thuộc tính gia tăng.,,,,
4030,4,,s==19|Trung Lang Tướng Ấn,4,,,,,0,4030,4030,,,,,s==8|Tướng ấn,4030,,,s==114|Trong các thuộc tính [Công Kích]、， [Sinh Mệnh]、， [Phòng Ngự]、， [Tốc Độ]、， ngẫu nhiên nhận một thuộc tính gia tăng.,,,,
4040,4,,s==18|Lãnh Quân Tướng Ấn,5,,,,,0,4040,4040,,,,,s==8|Tướng ấn,4040,,,s==114|Trong các thuộc tính [Công Kích]、， [Sinh Mệnh]、， [Phòng Ngự]、， [Tốc Độ]、， ngẫu nhiên nhận một thuộc tính gia tăng.,,,,
4050,4,,s==17|Đại Tướng Quân Ấn,6,,,,,0,4050,4050,,,,,s==8|Tướng ấn,4050,,,s==144|Trong các thuộc tính [Công Kích]、， [Sinh Mệnh]、， [Phòng Ngự]、， [Tốc Độ]、， ngẫu nhiên nhận một thuộc tính cùng một thuộc tính phần trăm gia tăng.,,,,
4051,4,,s==20|Đại Tướng Quân Ấn +1,6,,,,,0,4050,4051,,,,,s==8|Tướng ấn,4051,,,s==144|Trong các thuộc tính [Công Kích]、， [Sinh Mệnh]、， [Phòng Ngự]、， [Tốc Độ]、， ngẫu nhiên nhận một thuộc tính cùng một thuộc tính phần trăm gia tăng.,,,,
4052,4,,s==20|Đại Tướng Quân Ấn +2,6,,,,,0,4050,4052,,,,,s==8|Tướng ấn,4052,,,s==144|Trong các thuộc tính [Công Kích]、， [Sinh Mệnh]、， [Phòng Ngự]、， [Tốc Độ]、， ngẫu nhiên nhận một thuộc tính cùng một thuộc tính phần trăm gia tăng.,,,,
4060,4,,s==16|Kiếm Hùng Kim Ấn,7,,,,,0,4062,4060,,,,,s==8|Tướng ấn,4060,,,s==144|Trong các thuộc tính [Công Kích]、， [Sinh Mệnh]、， [Phòng Ngự]、， [Tốc Độ]、， ngẫu nhiên nhận một thuộc tính cùng hai thuộc tính phần trăm gia tăng.,,,,
5000,1,2,s==14|Gói Quà 0 Đồng,,,,,,,960014,,10,5000,1,,s==6|Lễ Bao,,,,,,,,
5001,1,2,s==12|6_Thị Trường,,,,,,,960014,,10,5001,1,,s==6|Lễ Bao,,,,,,,,
5002,1,2,s==13|30_Thị Trường,,,,,,,960014,,10,5002,1,,s==6|Lễ Bao,,,,,,,,
5003,1,2,s==13|68_Thị Trường,,,,,,,960014,,10,5003,1,,s==6|Lễ Bao,,,,,,,,
5004,1,2,s==13|98_Thị Trường,,,,,,,960014,,10,5004,1,,s==6|Lễ Bao,,,,,,,,
5005,1,2,s==14|128_Thị Trường,,,,,,,960014,,10,5005,1,,s==6|Lễ Bao,,,,,,,,
5006,1,2,s==14|328_Thị Trường,,,,,,,960014,,10,5006,1,,s==6|Lễ Bao,,,,,,,,
5007,1,2,s==14|648_Thị Trường,,,,,,,960014,,10,5007,1,,s==6|Lễ Bao,,,,,,,,
5008,1,2,s==14|Gói Quà 0 Đồng,,,,,,,960014,,10,5008,1,,s==6|Lễ Bao,,,,,,,,
5009,1,2,s==12|6_Thị Trường,,,,,,,960014,,10,5009,1,,s==6|Lễ Bao,,,,,,,,
5010,1,2,s==13|30_Thị Trường,,,,,,,960014,,10,5010,1,,s==6|Lễ Bao,,,,,,,,
5011,1,2,s==13|68_Thị Trường,,,,,,,960014,,10,5011,1,,s==6|Lễ Bao,,,,,,,,
5012,1,2,s==13|98_Thị Trường,,,,,,,960014,,10,5012,1,,s==6|Lễ Bao,,,,,,,,
5013,1,2,s==14|128_Thị Trường,,,,,,,960014,,10,5013,1,,s==6|Lễ Bao,,,,,,,,
5014,1,2,s==14|328_Thị Trường,,,,,,,960014,,10,5014,1,,s==6|Lễ Bao,,,,,,,,
5015,1,2,s==14|648_Thị Trường,,,,,,,960014,,10,5015,1,,s==6|Lễ Bao,,,,,,,,
5016,1,2,s==14|Gói Quà 0 Đồng,,,,,,,960014,,10,5016,1,,s==6|Lễ Bao,,,,,,,,
5017,1,2,s==12|6_Thị Trường,,,,,,,960014,,10,5017,1,,s==6|Lễ Bao,,,,,,,,
5018,1,2,s==13|30_Thị Trường,,,,,,,960014,,10,5018,1,,s==6|Lễ Bao,,,,,,,,
5019,1,2,s==13|68_Thị Trường,,,,,,,960014,,10,5019,1,,s==6|Lễ Bao,,,,,,,,
5020,1,2,s==13|98_Thị Trường,,,,,,,960014,,10,5020,1,,s==6|Lễ Bao,,,,,,,,
5021,1,2,s==14|128_Thị Trường,,,,,,,960014,,10,5021,1,,s==6|Lễ Bao,,,,,,,,
5022,1,2,s==14|328_Thị Trường,,,,,,,960014,,10,5022,1,,s==6|Lễ Bao,,,,,,,,
5023,1,2,s==14|648_Thị Trường,,,,,,,960014,,10,5023,1,,s==6|Lễ Bao,,,,,,,,
5024,1,2,s==14|Gói Quà 0 Đồng,,,,,,,960014,,10,5024,1,,s==6|Lễ Bao,,,,,,,,
5025,1,2,s==12|6_Thị Trường,,,,,,,960014,,10,5025,1,,s==6|Lễ Bao,,,,,,,,
5026,1,2,s==13|30_Thị Trường,,,,,,,960014,,10,5026,1,,s==6|Lễ Bao,,,,,,,,
5027,1,2,s==13|68_Thị Trường,,,,,,,960014,,10,5027,1,,s==6|Lễ Bao,,,,,,,,
5028,1,2,s==13|98_Thị Trường,,,,,,,960014,,10,5028,1,,s==6|Lễ Bao,,,,,,,,
5029,1,2,s==14|128_Thị Trường,,,,,,,960014,,10,5029,1,,s==6|Lễ Bao,,,,,,,,
5030,1,2,s==14|328_Thị Trường,,,,,,,960014,,10,5030,1,,s==6|Lễ Bao,,,,,,,,
5031,1,2,s==14|648_Thị Trường,,,,,,,960014,,10,5031,1,,s==6|Lễ Bao,,,,,,,,
5032,1,2,s==10|0 Phong Ma,,,,,,,,,10,5032,1,,s==6|Lễ Bao,,,,,,,,
5033,1,2,s==17|Hoạt Động Phong 6,,,,,,,,,10,5033,1,,s==6|Lễ Bao,,,,,,,,
5034,1,2,s==18|Hoạt Động Phong 30,,,,,,,,,10,5034,1,,s==6|Lễ Bao,,,,,,,,
5035,1,2,s==18|Hoạt Động Phong 68,,,,,,,,,10,5035,1,,s==6|Lễ Bao,,,,,,,,
5036,1,2,s==19|Hoạt Động Phong 128,,,,,,,,,10,5036,1,,s==6|Lễ Bao,,,,,,,,
5037,1,2,s==19|Hoạt Động Phong 328,,,,,,,,,10,5037,1,,s==6|Lễ Bao,,,,,,,,
5038,1,2,s==19|Hoạt Động Phong 648,,,,,,,,,10,5038,1,,s==6|Lễ Bao,,,,,,,,
5039,1,2,s==10|0 Phong Ma,,,,,,,,,10,5039,1,,s==6|Lễ Bao,,,,,,,,
5040,1,2,s==17|Hoạt Động Phong 6,,,,,,,,,10,5040,1,,s==6|Lễ Bao,,,,,,,,
5041,1,2,s==18|Hoạt Động Phong 30,,,,,,,,,10,5041,1,,s==6|Lễ Bao,,,,,,,,
5042,1,2,s==18|Hoạt Động Phong 68,,,,,,,,,10,5042,1,,s==6|Lễ Bao,,,,,,,,
